MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,P_0,P_1,P_2,P_4,P_5,P_6,P_8,P_9,P_10,P_11,P_12,P_3,P_7
"70602","717916",СКРОБНИЦА,SKROBNICA,КЊАЖЕВАЦ,KNJAŽEVAC,4.14,55.86,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70866","729744",ГОРЊА БЕЛА РЕКА,GORNJA BELA REKA,НОВА ВАРОШ,NOVA VAROŠ,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70653","719404",БРЕСНИК,BRESNIK,КРАЉЕВО,KRALJEVO,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70602","717614",КАЛИЧИНА,KALIČINA,КЊАЖЕВАЦ,KNJAŽEVAC,15.38,30.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.85,0.00
"80128","801216",ПАВЛИШ,PAVLIŠ,ВРШАЦ,VRŠAC,0.61,0.80,5.38,46.57,35.44,0.00,0.00,0.00,0.00,0.00,0.00,11.19,0.00
"80403","804100",ГРГУРЕВЦИ,GRGUREVCI,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,13.74,3.64,28.13,14.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.61,0.00
"70726","724386",ЗОЉЕВО,ZOLJEVO,ЛЕСКОВАЦ,LESKOVAC,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70424","710741",ГОРЊА ЛОПУШЊА,GORNJA LOPUŠNJA,ВЛАСОТИНЦЕ,VLASOTINCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70718","723266",ДОЊЕ ВРАНОВЦЕ,DONJE VRANOVCE,ЛЕБАНЕ,LEBANE,20.15,9.70,70.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80012","800023",МОЛ,MOL,АДА,ADA,0.82,2.50,2.85,12.25,15.20,15.95,25.64,0.00,0.00,0.00,0.00,12.37,12.42
"80012","800031",ОБОРЊАЧА,OBORNJAČA,АДА,ADA,4.64,3.77,91.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70980","734535",ГОСТУН,GOSTUN,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70688","722146",ЉУТОВА,LJUTOVA,КУРШУМЛИЈА,KURŠUMLIJA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70874","730769",ПОПЕ,POPE,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70939","732168",ВЕЛИКИ СУВОДОЛ,VELIKI SUVODOL,ПИРОТ,PIROT,0.00,13.36,86.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80373","803758",ЈАРКОВАЦ,JARKOVAC,СЕЧАЊ,SEČANJ,2.03,12.25,36.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.13,0.00
"80454","804690",ВИЛОВО,VILOVO,ТИТЕЛ,TITEL,2.14,1.81,11.46,36.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.32,0.00
"80152","801500",БЕЛО БЛАТО,BELO BLATO,ЗРЕЊАНИН,ZRENJANIN,0.45,3.35,34.95,18.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.88,0.00
"70289","705667",БЕЛОТИЋ,BELOTIĆ,БОГАТИЋ,BOGATIĆ,0.96,7.59,26.29,9.08,8.50,0.00,0.00,0.00,0.00,0.00,0.00,47.58,0.00
"70726","724807",ПАЛИКУЋА,PALIKUĆA,ЛЕСКОВАЦ,LESKOVAC,0.00,9.15,90.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70084","703001",БЕЛА ПАЛАНКА,BELA PALANKA,БЕЛА ПАЛАНКА,BELA PALANKA,0.00,0.12,2.60,13.78,18.44,6.52,26.69,0.00,0.00,0.00,0.00,16.25,15.59
"70467","712655",ДУКАТ,DUKAT,ГАЏИН ХАН,GADŽIN HAN,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70190","704725",МАЛА МОШТАНИЦА,MALA MOŠTANICA,ОБРЕНОВАЦ,OBRENOVAC,0.00,0.00,2.12,38.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.31,0.00
"70475","712922",ГОЛУБАЦ,GOLUBAC,ГОЛУБАЦ,GOLUBAC,6.56,30.78,3.79,0.18,0.46,8.19,29.82,0.00,0.00,0.00,0.00,2.94,17.27
"71269","746550",СЛАТИНА,SLATINA,ШАБАЦ,ŠABAC,0.15,1.32,28.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.56,0.00
"71323","729019",ГАБРОВАЦ,GABROVAC,ПАЛИЛУЛА (НИШ),PALILULA (NIŠ),0.00,0.00,3.35,53.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.75,0.00
"70998","735299",БАЛИНОВАЦ,BALINOVAC,ПРОКУПЉЕ,PROKUPLJE,0.00,33.33,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80403","804223",НОЋАЈ,NOĆAJ,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,1.65,5.02,27.82,13.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.25,0.00
"80420","804410",НОВИ БАНОВЦИ,NOVI BANOVCI,СТАРА ПАЗОВА,STARA PAZOVA,0.11,0.00,0.13,9.58,1.26,8.67,61.29,0.00,0.00,0.00,0.00,0.69,18.27
"70726","724599",МАЛА ГРАБОВНИЦА,MALA GRABOVNICA,ЛЕСКОВАЦ,LESKOVAC,0.00,10.75,84.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.67,0.00
"70726","724483",КОЗАРЕ,KOZARE,ЛЕСКОВАЦ,LESKOVAC,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70726","725005",СМРДАН,SMRDAN,ЛЕСКОВАЦ,LESKOVAC,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70874","730050",БЕЛЕ ВОДЕ,BELE VODE,НОВИ ПАЗАР,NOVI PAZAR,69.49,16.10,12.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.69,0.00
"70548","715204",ВЛАХОВО,VLAHOVO,ЖИТОРАЂА,ŽITORAĐA,0.00,1.92,98.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70254","705152",РУЦКА,RUCKA,ЧУКАРИЦА,ČUKARICA,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.92,0.00
"71285","729507",РАДИКИНА БАРА,RADIKINA BARA,НИШКА БАЊА,NIŠKA BANJA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70998","736112",ПАШИНАЦ,PAŠINAC,ПРОКУПЉЕ,PROKUPLJE,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80403","804258",САЛАШ НОЋАЈСКИ,SALAŠ NOĆAJSKI,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,0.95,0.40,13.73,15.79,12.82,0.00,0.00,0.00,0.00,0.00,0.00,51.94,4.37
"70505","714313",ГОРЊА НЕВЉА,GORNJA NEVLJA,ДИМИТРОВГРАД,DIMITROVGRAD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70718","723347",ЛАЛИНОВАЦ,LALINOVAC,ЛЕБАНЕ,LEBANE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70467","712515",ВИЛАНДРИЦА,VILANDRICA,ГАЏИН ХАН,GADŽIN HAN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71021","737160",КОВАЧИ,KOVAČI,РАШКА,RAŠKA,38.46,38.46,23.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70980","734829",КОСАТИЦА,KOSATICA,ПРИЈЕПОЉЕ,PRIJEPOLJE,87.37,12.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70343","707155",ГРАД,GRAD,БРУС,BRUS,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70017","700479",РАКЉА,RAKLJA,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,14.45,28.90,10.98,0.00,9.83,0.00,0.00,0.00,0.00,0.00,35.84,0.00
"70190","704784",РАТАРИ,RATARI,ОБРЕНОВАЦ,OBRENOVAC,0.00,3.03,22.57,5.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.10,0.00
"70360","708755",КУНИЦЕ,KUNICE,ВАЉЕВО,VALJEVO,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71013","736813",РАЧА,RAČA,РАЧА,RAČA,0.00,0.00,2.19,2.09,0.46,14.31,60.23,0.00,0.00,0.00,0.00,2.19,18.53
"70564","716251",КУМАНИЦА,KUMANICA,ИВАЊИЦА,IVANJICA,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70980","734624",ЗАБРДЊИ ТОЦИ,ZABRDNJI TOCI,ПРИЈЕПОЉЕ,PRIJEPOLJE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80403","804231",РАВЊЕ,RAVNJE,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,1.14,10.17,59.63,7.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.16,0.00
"80403","804215",МАЧВАНСКА МИТРОВИЦА,MAČVANSKA MITROVICA,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,0.00,0.00,0.00,12.69,13.07,0.00,35.78,8.53,0.00,0.00,0.00,0.86,29.08
"80217","802301",ЦРЕПАЈА,CREPAJA,КОВАЧИЦА,KOVAČICA,5.50,0.76,0.02,11.71,10.53,19.40,16.23,0.00,0.00,0.00,0.00,7.99,27.85
"71072","739936",РАЖДАГИЊА,RAŽDAGINJA,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71021","736953",БИОЧИН,BIOČIN,РАШКА,RAŠKA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70653","719757",ЛАЗАЦ,LAZAC,КРАЉЕВО,KRALJEVO,37.50,62.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71030","737704",ЛЕПОЈЕВИЋ,LEPOJEVIĆ,РЕКОВАЦ,REKOVAC,0.42,7.19,92.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71331","792047",НИШ (МЕДИЈАНА),NIŠ (MEDIJANA),МЕДИЈАНА,MEDIJANA,0.00,0.00,0.00,0.00,0.00,0.00,1.23,2.51,93.42,2.84,0.00,0.00,0.00
"70319","706248",ВРБОВАЦ,VRBOVAC,БОЉЕВАЦ,BOLJEVAC,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80357","803634",РУМА,RUMA,РУМА,RUMA,0.50,0.33,2.15,2.30,4.55,5.34,59.57,6.77,0.00,0.00,0.00,5.17,13.33
"80179","801755",ЈАРКОВЦИ,JARKOVCI,ИНЂИЈА,INĐIJA,2.17,2.75,28.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.74,0.00
"70262","705217",БАРБАТОВАЦ,BARBATOVAC,БЛАЦЕ,BLACE,26.25,73.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70629","718165",ГОРЊА ПОЛОШНИЦА,GORNJA POLOŠNICA,КОСЈЕРИЋ,KOSJERIĆ,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70335","706663",ГОЛЕШ,GOLEŠ,БОСИЛЕГРАД,BOSILEGRAD,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70335","706833",КАРАМАНИЦА,KARAMANICA,БОСИЛЕГРАД,BOSILEGRAD,50.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70483","713619",НЕВАДЕ,NEVADE,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,4.85,0.49,0.97,47.09,24.27,10.68,6.31,0.00,0.00,0.00,0.00,3.40,1.94
"71200","744352",ВИРИНЕ,VIRINE,ЋУПРИЈА,ĆUPRIJA,0.07,1.16,4.01,47.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.01,0.00
"70505","714496",МОЈИНЦИ,MOJINCI,ДИМИТРОВГРАД,DIMITROVGRAD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70939","732567",ПЕТРОВАЦ,PETROVAC,ПИРОТ,PIROT,0.00,13.43,86.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71218","744794",СЛАТИНА,SLATINA,УБ,UB,6.31,42.52,39.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.63,0.00
"80012","800058",УТРИНЕ,UTRINE,АДА,ADA,13.44,6.28,23.28,25.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.66,0.00
"80381","803910",КЉАЈИЋЕВО,KLJAJIĆEVO,СОМБОР,SOMBOR,1.03,5.32,4.26,30.80,12.68,28.91,0.00,0.00,0.00,0.00,0.00,17.01,0.00
"71293","703877",ЈАКОВО,JAKOVO,СУРЧИН,SURČIN,0.02,0.00,0.01,2.23,17.64,10.34,4.04,0.00,0.00,0.00,0.00,1.60,64.12
"70483","713538",ЛУЊЕВИЦА,LUNJEVICA,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,50.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70629","718203",КОСЈЕРИЋ (ВАРОШ),KOSJERIĆ (VAROŠ),КОСЈЕРИЋ,KOSJERIĆ,0.00,0.00,0.00,0.00,0.00,2.37,46.42,50.04,0.00,0.00,0.00,0.00,1.17
"70475","712892",БРЊИЦА,BRNJICA,ГОЛУБАЦ,GOLUBAC,19.93,80.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70661","720372",ВРБИЋ,VRBIĆ,КРУПАЊ,KRUPANJ,66.67,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71218","744786",РУКЛАДА,RUKLADA,УБ,UB,68.75,12.50,18.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70688","721930",ДУБРАВА,DUBRAVA,КУРШУМЛИЈА,KURŠUMLIJA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70661","720321",БАЊЕВАЦ,BANJEVAC,КРУПАЊ,KRUPANJ,0.86,1.84,31.13,34.56,3.06,0.00,0.00,0.00,0.00,0.00,0.00,28.55,0.00
"71269","746231",ЗМИЊАК,ZMINJAK,ШАБАЦ,ŠABAC,4.77,14.08,35.35,3.26,1.80,1.30,0.00,0.00,0.00,0.00,0.00,39.43,0.00
"80225","802409",СКОРЕНОВАЦ,SKORENOVAC,КОВИН,KOVIN,0.28,0.10,0.13,0.91,11.31,4.88,70.36,0.00,0.00,0.00,0.00,1.72,10.30
"70874","730068",БОТУРОВИНА,BOTUROVINA,НОВИ ПАЗАР,NOVI PAZAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71269","746509",РАДОВАШНИЦА,RADOVAŠNICA,ШАБАЦ,ŠABAC,34.78,45.65,19.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70408","709921",КРНИЋ,KRNIĆ,ВЛАДИМИРЦИ,VLADIMIRCI,2.67,34.22,53.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.78,0.00
"70475","712981",ЖИТКОВИЦА,ŽITKOVICA,ГОЛУБАЦ,GOLUBAC,0.74,77.21,22.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70661","720445",КРЖАВА,KRŽAVA,КРУПАЊ,KRUPANJ,95.74,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70165","704202",СОКОЛОВО,SOKOLOVO,ЛАЗАРЕВАЦ,LAZAREVAC,23.33,0.00,3.33,63.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00
"70360","708925",РАБАС,RABAS,ВАЉЕВО,VALJEVO,78.95,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80071","800619",ЊЕГОШЕВО,NJEGOŠEVO,БАЧКА ТОПОЛА,BAČKA TOPOLA,0.08,6.69,34.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.55,0.00
"70807","727105",ВЕЛИКО ЦРНИЋЕ,VELIKO CRNIĆE,МАЛО ЦРНИЋЕ,MALO CRNIĆE,11.62,0.25,0.44,34.10,31.05,0.00,0.00,0.00,0.00,0.00,0.00,22.54,0.00
"70807","727172",МАЛО ГРАДИШТЕ,MALO GRADIŠTE,МАЛО ЦРНИЋЕ,MALO CRNIĆE,1.59,3.96,20.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.84,0.00
"70734","725374",ДОЊИ ДОБРИЋ,DONJI DOBRIĆ,ЛОЗНИЦА,LOZNICA,1.65,10.63,38.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.18,0.00
"70122","703672",БОЛЕЧ,BOLEČ,ГРОЦКА,GROCKA,1.44,0.00,0.26,2.34,6.14,21.03,4.45,0.00,0.00,0.00,0.00,5.84,58.51
"71269","746479",ПОЦЕРСКИ ПРИЧИНОВИЋ,POCERSKI PRIČINOVIĆ,ШАБАЦ,ŠABAC,0.00,0.00,0.22,20.55,9.23,4.20,30.62,0.00,0.00,0.00,0.00,0.99,34.18
"71269","746258",ЈЕЛЕНЧА,JELENČA,ШАБАЦ,ŠABAC,0.00,0.00,0.00,9.81,5.62,9.05,43.50,4.38,0.00,0.00,0.00,0.79,26.85
"71218","744654",КОЖУАР,KOŽUAR,УБ,UB,35.71,48.21,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.79,0.00
"70190","704610",ВУКИЋЕВИЦА,VUKIĆEVICA,ОБРЕНОВАЦ,OBRENOVAC,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"80373","803774",КОНАК,KONAK,СЕЧАЊ,SEČANJ,7.29,0.74,11.01,30.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.35,0.00
"70947","733059",НАБРЂЕ,NABRĐE,ПОЖАРЕВАЦ,POŽAREVAC,0.53,0.00,18.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.45,0.00
"71099","740314",ВУЧАК,VUČAK,СМЕДЕРЕВО,SMEDEREVO,1.22,0.00,0.54,53.87,7.50,11.35,0.00,0.00,0.00,0.00,0.00,15.05,10.47
"71269","746118",ВАРНА,VARNA,ШАБАЦ,ŠABAC,19.19,10.84,33.77,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.55,0.00
"71340","733075",ПЕТКА,PETKA,КОСТОЛАЦ,KOSTOLAC,0.11,0.08,7.89,30.91,39.97,0.00,0.00,0.00,0.00,0.00,0.00,20.63,0.42
"70475","712884",БРАНИЧЕВО,BRANIČEVO,ГОЛУБАЦ,GOLUBAC,0.29,0.14,9.01,44.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.03,0.00
"70394","709743",ТРИБРОДЕ,TRIBRODE,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,0.59,4.33,11.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.48,0.00
"80063","800449",ЧЕЛАРЕВО,ČELAREVO,БАЧКА ПАЛАНКА,BAČKA PALANKA,3.73,0.20,1.23,13.26,3.80,15.34,5.17,0.00,0.00,0.00,0.00,6.62,50.66
"70394","709581",КУМАНЕ,KUMANE,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,0.51,0.00,6.36,46.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.44,0.00
"70394","709484",БИСКУПЉЕ,BISKUPLJE,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,1.64,12.87,38.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.02,0.00
"70734","725587",МИЛИНА,MILINA,ЛОЗНИЦА,LOZNICA,39.43,59.14,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70475","713040",МРЧКОВАЦ,MRČKOVAC,ГОЛУБАЦ,GOLUBAC,4.02,32.98,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70408","710059",РИЂАКЕ,RIĐAKE,ВЛАДИМИРЦИ,VLADIMIRCI,64.08,25.24,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70947","732915",БРЕЖАНЕ,BREŽANE,ПОЖАРЕВАЦ,POŽAREVAC,0.59,1.18,0.67,42.27,0.00,29.60,0.00,0.00,0.00,0.00,0.00,25.68,0.00
"70190","704741",ОБРЕНОВАЦ,OBRENOVAC,ОБРЕНОВАЦ,OBRENOVAC,0.00,0.00,0.00,0.08,6.58,1.32,37.04,31.05,13.69,0.00,0.00,0.01,10.22
"70394","709654",ПЕЧАНИЦА,PEČANICA,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,1.36,9.12,60.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.90,0.00
"70238","705071",РОПОЧЕВО,ROPOČEVO,СОПОТ,SOPOT,0.43,0.52,18.35,18.32,14.51,2.62,17.15,3.27,0.00,0.00,0.00,19.25,5.57
"70807","727148",КОБИЉЕ,KOBILJE,МАЛО ЦРНИЋЕ,MALO CRNIĆE,2.50,9.16,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.22,0.00
"70173","704385",ДУБОНА,DUBONA,МЛАДЕНОВАЦ,MLADENOVAC,5.53,1.90,13.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.41,0.00
"70696","722952",ШЕВИЦА,ŠEVICA,КУЧЕВО,KUČEVO,72.62,27.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70696","722928",ТУРИЈА,TURIJA,КУЧЕВО,KUČEVO,7.74,29.17,63.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70947","732893",БРАДАРАЦ,BRADARAC,ПОЖАРЕВАЦ,POŽAREVAC,9.40,0.00,17.00,38.02,4.41,0.26,0.00,0.00,0.00,0.00,0.00,30.65,0.26
"70165","704008",ВРБОВНО,VRBOVNO,ЛАЗАРЕВАЦ,LAZAREVAC,0.00,0.00,0.79,59.91,8.69,0.00,0.00,0.00,0.00,0.00,0.00,30.60,0.00
"70483","713325",ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,0.00,0.15,3.01,4.32,2.11,36.57,25.04,19.80,0.00,0.00,2.15,6.85
"70068","702609",ЈАКАЉ,JAKALJ,БАЈИНА БАШТА,BAJINA BAŠTA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70629","718238",МИОНИЦА,MIONICA,КОСЈЕРИЋ,KOSJERIĆ,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70629","718106",БРАЈКОВИЋИ,BRAJKOVIĆI,КОСЈЕРИЋ,KOSJERIĆ,11.52,3.03,0.61,6.06,0.00,0.00,8.48,0.00,0.00,0.00,0.00,3.64,66.67
"70629","718122",ГАЛОВИЋИ,GALOVIĆI,КОСЈЕРИЋ,KOSJERIĆ,6.54,43.14,0.00,1.48,22.68,13.61,0.00,0.00,0.00,0.00,0.00,0.21,12.34
"70777","726575",ДОЊА ОРОВИЦА,DONJA OROVICA,ЉУБОВИЈА,LJUBOVIJA,67.86,32.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70360","708976",САНДАЉ,SANDALJ,ВАЉЕВО,VALJEVO,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70360","708399",БУЈАЧИЋ,BUJAČIĆ,ВАЉЕВО,VALJEVO,0.00,0.00,4.55,0.00,86.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09
"70602","717509",ДРЕНОВАЦ,DRENOVAC,КЊАЖЕВАЦ,KNJAŽEVAC,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70653","719854",МИЛАВЧИЋИ,MILAVČIĆI,КРАЉЕВО,KRALJEVO,0.00,0.00,77.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00
"71129","741035",ШАРБАНОВАЦ,ŠARBANOVAC,СОКОБАЊА,SOKOBANJA,2.75,51.37,45.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71196","744298",ПОЈАТЕ,POJATE,ЋИЋЕВАЦ,ĆIĆEVAC,0.00,0.62,17.05,12.36,10.20,0.00,21.48,0.00,0.00,0.00,0.00,30.53,7.76
"70831","728128",ВРТИГЛАВ,VRTIGLAV,МИОНИЦА,MIONICA,33.33,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70378","709123",БОШЊАНЕ,BOŠNJANE,ВАРВАРИН,VARVARIN,2.24,23.72,74.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"71005","736562",РАЖАЊ,RAŽANJ,РАЖАЊ,RAŽANJ,0.22,3.48,1.74,6.51,8.48,0.11,0.00,0.00,0.00,0.00,0.00,0.90,78.55
"70262","705284",ГОРЊЕ ГРГУРЕ,GORNJE GRGURE,БЛАЦЕ,BLACE,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"70513","714704",МАЛОШИШТЕ,MALOŠIŠTE,ДОЉЕВАЦ,DOLJEVAC,0.00,0.00,3.18,14.67,10.15,0.61,0.00,0.00,0.00,0.00,0.00,29.22,42.18
