MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,Decl/Grow,Traff_Name,DENS_Moto,DENS_Trunk,DENS_Prim,DENS_Sec,DENS_Tert,DENS_All,LEN_Moto,LEN_Trunk,LEN_Prim,LEN_Sec,LEN_Tert,LEN_All,Area,Traff_Key
"71072","739693",КИЈЕВЦИ,KIJEVCI,СЈЕНИЦА,SJENICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0078,"3"
"70998","736163",ПЛОЧНИК,PLOČNIK,ПРОКУПЉЕ,PROKUPLJE,Population decline,High road density with population decline,0.00,0.00,0.47,0.00,0.00,0.47,0.0000,0.0000,3.0799,0.0000,0.0000,3.0799,6.5919,"1"
"70971","734136",КАЛУЂЕРОВИЋИ,KALUĐEROVIĆI,ПРИБОЈ,PRIBOJ,Population decline,Low road density with population decline,0.00,0.00,0.00,0.19,0.00,0.19,0.0000,0.0000,0.0000,3.1588,0.0000,3.1588,16.4943,"3"
"70602","717762",ОШЉАНЕ,OŠLJANE,КЊАЖЕВАЦ,KNJAŽEVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.17,0.17,0.0000,0.0000,0.0000,0.0000,6.9050,6.9050,40.2776,"3"
"70742","725781",БЕЛИ КАМЕН,BELI KAMEN,ЛУЧАНИ,LUČANI,Population decline,Low road density with population decline,0.00,0.00,0.00,0.15,0.00,0.15,0.0000,0.0000,0.0000,1.8144,0.0000,1.8144,12.0712,"3"
"70025","701327",СУБОТИНАЦ,SUBOTINAC,АЛЕКСИНАЦ,ALEKSINAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.15,0.00,0.15,0.0000,0.0000,0.0000,2.8994,0.0000,2.8994,19.3696,"3"
"71013","736805",ПОПОВИЋ,POPOVIĆ,РАЧА,RAČA,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.60,0.60,0.0000,0.0000,0.0000,0.0000,4.4906,4.4906,7.4636,"1"
"70831","728349",ПОПАДИЋ,POPADIĆ,МИОНИЦА,MIONICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.17,0.00,0.17,0.0000,0.0000,0.0000,1.7728,0.0000,1.7728,10.5907,"3"
"70360","708640",ЈАСЕНИЦА,JASENICA,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.15,0.15,0.0000,0.0000,0.0000,0.0000,0.8217,0.8217,5.3672,"3"
"71021","737267",ЛУКОВО,LUKOVO,РАШКА,RAŠKA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0733,"3"
"70998","735329",БАЦЕ,BACE,ПРОКУПЉЕ,PROKUPLJE,Population decline,Low road density with population decline,0.00,0.00,0.06,0.00,0.00,0.06,0.0000,0.0000,0.3933,0.0000,0.0000,0.3933,6.3351,"3"
"70262","705241",ВИШЕ СЕЛО,VIŠE SELO,БЛАЦЕ,BLACE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6602,"3"
"70874","730734",ПОЖЕЖИНА,POŽEŽINA,НОВИ ПАЗАР,NOVI PAZAR,Population growth,High road density with population growth,0.00,0.00,0.44,0.00,0.00,0.43,0.0000,0.0000,3.5079,0.0000,0.0000,3.5079,8.0675,"2"
"71056","738573",КУПИНОВАЦ,KUPINOVAC,СВИЛАЈНАЦ,SVILAJNAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7330,"3"
"70769","726222",ВЕЛИШЕВАЦ,VELIŠEVAC,ЉИГ,LJIG,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6105,"3"
"70769","726362",ЉИГ,LJIG,ЉИГ,LJIG,Population decline,High road density with population decline,0.00,0.00,2.07,0.17,0.00,2.24,0.0000,0.0000,0.4162,0.0349,0.0000,0.4511,0.2010,"1"
"71153","742015",ДОЊА ТРЕШЊЕВИЦА,DONJA TREŠNJEVICA,ТОПОЛА,TOPOLA,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.48,0.48,0.0000,0.0000,0.0000,0.0000,3.2157,3.2157,6.6630,"1"
"70556","715808",МАЛИ ЈАСЕНОВАЦ,MALI JASENOVAC,ЗАЈЕЧАР,ZAJEČAR,Population decline,High road density with population decline,0.00,0.00,0.00,0.47,0.00,0.47,0.0000,0.0000,0.0000,5.4400,0.0000,5.4400,11.6199,"1"
"70670","720895",ДЕДИНА,DEDINA,КРУШЕВАЦ,KRUŠEVAC,Population growth,Low road density with population growth,0.00,0.00,0.24,0.00,0.00,0.24,0.0000,0.0000,1.8695,0.0000,0.0000,1.8695,7.9155,"4"
"70670","721557",ТЕКИЈА,TEKIJA,КРУШЕВАЦ,KRUŠEVAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1402,"4"
"70653","720046",ПРОГОРЕЛИЦА,PROGORELICA,КРАЉЕВО,KRALJEVO,Population growth,High road density with population growth,0.00,0.00,0.65,0.00,0.00,0.65,0.0000,0.0000,7.7587,0.0000,0.0000,7.7587,11.9787,"2"
"70360","708496",ГОРЊА ГРАБОВИЦА,GORNJA GRABOVICA,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.01,0.00,0.0000,0.0000,0.0000,0.0000,0.0396,0.0396,7.9426,"3"
"70831","728110",ВИРОВАЦ,VIROVAC,МИОНИЦА,MIONICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7673,"3"
"70033","701408",АРАНЂЕЛОВАЦ,ARANĐELOVAC,АРАНЂЕЛОВАЦ,ARANĐELOVAC,Population decline,High road density with population decline,0.00,0.00,0.55,0.35,0.32,1.22,0.0000,0.0000,4.6504,2.9291,2.6966,10.2761,8.4161,"1"
"70017","700240",ДОЊЕ РАТАЈЕ,DONJE RATAJE,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.14,0.00,0.14,0.0000,0.0000,0.0000,0.6829,0.0000,0.6829,4.9252,"3"
"70653","720267",УШЋЕ,UŠĆE,КРАЉЕВО,KRALJEVO,Population growth,High road density with population growth,0.00,0.00,0.32,0.00,0.00,0.32,0.0000,0.0000,6.5154,0.0000,0.0000,6.5154,20.3216,"2"
"70998","735736",ДОЊА ТОПОНИЦА,DONJA TOPONICA,ПРОКУПЉЕ,PROKUPLJE,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.33,0.33,0.0000,0.0000,0.0000,0.0000,2.0522,2.0522,6.1770,"1"
"71021","737313",ОРАХОВО,ORAHOVO,РАШКА,RAŠKA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0983,"3"
"70777","726605",ЛЕОВИЋ,LEOVIĆ,ЉУБОВИЈА,LJUBOVIJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.1263,"3"
"70360","708801",МИЈАЧИ,MIJAČI,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.00,0.19,0.00,0.19,0.0000,0.0000,0.0000,0.9884,0.0000,0.9884,5.0891,"3"
"70645","719145",ПОСКУРИЦЕ,POSKURICE,КРАГУЈЕВАЦ,KRAGUJEVAC,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1278,"4"
"71056","738549",ДУБЉЕ,DUBLJE,СВИЛАЈНАЦ,SVILAJNAC,Population decline,High road density with population decline,0.00,0.00,0.09,0.16,0.12,0.38,0.0000,0.0000,1.4614,2.6217,1.9636,6.0467,15.9426,"1"
"70327","706493",ЛУКА,LUKA,БОР,BOR,Population decline,Low road density with population decline,0.00,0.00,0.00,0.20,0.08,0.28,0.0000,0.0000,0.0000,9.1373,3.6638,12.8011,45.0080,"3"
"70530","715018",ЖАГУБИЦА,ŽAGUBICA,ЖАГУБИЦА,ŽAGUBICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.11,0.00,0.11,0.0000,0.0000,0.0000,20.0150,0.0000,20.0150,189.9825,"3"
"70530","715093",МЕДВЕЂИЦА,MEDVEĐICA,ЖАГУБИЦА,ŽAGUBICA,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.49,0.49,0.0000,0.0000,0.0000,0.0000,2.3438,2.3438,4.7626,"1"
"70483","713767",ТРУДЕЉ,TRUDELJ,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.31,0.31,0.0000,0.0000,0.0000,0.0000,5.5643,5.5643,17.7316,"1"
"70530","715166",СУВИ ДО,SUVI DO,ЖАГУБИЦА,ŽAGUBICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.4093,"3"
"70777","726478",БЕРЛОВИНЕ,BERLOVINE,ЉУБОВИЈА,LJUBOVIJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6682,"3"
"70530","715115",МИЛАТОВАЦ,MILATOVAC,ЖАГУБИЦА,ŽAGUBICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.12,0.00,0.12,0.0000,0.0000,0.0000,2.6600,0.0000,2.6600,22.1517,"3"
"70530","714992",БРЕЗНИЦА,BREZNICA,ЖАГУБИЦА,ŽAGUBICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.17,0.00,0.17,0.0000,0.0000,0.0000,3.8465,0.0000,3.8465,22.3661,"3"
"71056","738646",РОЋЕВАЦ,ROĆEVAC,СВИЛАЈНАЦ,SVILAJNAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3827,"3"
"70769","726320",КОЗЕЉ,KOZELJ,ЉИГ,LJIG,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.7348,"3"
"70360","708356",БРАНГОВИЋ,BRANGOVIĆ,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.08,0.00,0.00,0.08,0.0000,0.0000,0.3603,0.0000,0.0000,0.3603,4.3839,"3"
"70505","714232",БРАЋЕВЦИ,BRAĆEVCI,ДИМИТРОВГРАД,DIMITROVGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.28,0.00,0.28,0.0000,0.0000,0.0000,1.6019,0.0000,1.6019,5.7880,"3"
"70467","712604",ДОЊЕ ДРАГОВЉЕ,DONJE DRAGOVLJE,ГАЏИН ХАН,GADŽIN HAN,Population decline,Low road density with population decline,0.00,0.00,0.00,0.08,0.00,0.08,0.0000,0.0000,0.0000,1.0303,0.0000,1.0303,13.0118,"3"
"70688","722103",КУРШУМЛИЈА,KURŠUMLIJA,КУРШУМЛИЈА,KURŠUMLIJA,Population decline,High road density with population decline,0.00,0.00,0.38,1.16,0.10,1.64,0.0000,0.0000,2.9749,9.2052,0.8161,12.9962,7.9184,"1"
"70505","714593",СЕНОКОС,SENOKOS,ДИМИТРОВГРАД,DIMITROVGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5309,"3"
"70653","719366",БОРОВО,BOROVO,КРАЉЕВО,KRALJEVO,Population growth,High road density with population growth,0.00,0.00,0.00,0.00,0.57,0.57,0.0000,0.0000,0.0000,0.0000,15.3605,15.3605,27.1288,"2"
"70971","734012",БАТКОВИЋИ,BATKOVIĆI,ПРИБОЈ,PRIBOJ,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8728,"3"
"70670","721662",ШТИТАРЕ,ŠTITARE,КРУШЕВАЦ,KRUŠEVAC,Population decline,Low road density with population decline,0.00,0.00,0.29,0.00,0.00,0.29,0.0000,0.0000,1.4333,0.0000,0.0000,1.4333,5.0113,"3"
"70602","718041",ШЕСТИ ГАБАР,ŠESTI GABAR,КЊАЖЕВАЦ,KNJAŽEVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.1065,"3"
"71153","741981",ГОРЊА ШАТОРЊА,GORNJA ŠATORNJA,ТОПОЛА,TOPOLA,Population decline,High road density with population decline,0.00,0.00,0.00,0.22,0.13,0.35,0.0000,0.0000,0.0000,2.3923,1.3928,3.7851,10.7787,"1"
"70556","715956",ШЉИВАР,ŠLJIVAR,ЗАЈЕЧАР,ZAJEČAR,Population decline,High road density with population decline,0.00,0.00,0.00,0.53,0.00,0.53,0.0000,0.0000,0.0000,6.1051,0.0000,6.1051,11.4490,"1"
"70084","702994",БЕЖИШТЕ,BEŽIŠTE,БЕЛА ПАЛАНКА,BELA PALANKA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.13,0.00,0.13,0.0000,0.0000,0.0000,2.2609,0.0000,2.2609,17.3269,"3"
"70998","736139",ПЕСТИШ,PESTIŠ,ПРОКУПЉЕ,PROKUPLJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1855,"3"
"70505","714356",ГУЛЕНОВЦИ,GULENOVCI,ДИМИТРОВГРАД,DIMITROVGRAD,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.3006,"3"
"71072","740080",ТУЗИЊЕ,TUZINJE,СЈЕНИЦА,SJENICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.28,0.00,0.28,0.0000,0.0000,0.0000,4.5823,0.0000,4.5823,16.2641,"3"
"70670","721131",ЛАЗАРИЦА,LAZARICA,КРУШЕВАЦ,KRUŠEVAC,Population growth,High road density with population growth,0.00,0.00,0.79,0.15,0.02,0.96,0.0000,0.0000,5.9885,1.1321,0.1697,7.2903,7.5679,"2"
"70629","718190",ДУБНИЦА,DUBNICA,КОСЈЕРИЋ,KOSJERIĆ,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.32,0.32,0.0000,0.0000,0.0000,0.0000,1.9144,1.9144,5.9814,"1"
"71188","743534",ДОЛОВО,DOLOVO,ТУТИН,TUTIN,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3291,"3"
"71188","743593",ЕРВЕНИЦЕ,ERVENICE,ТУТИН,TUTIN,Population growth,Low road density with population growth,0.00,0.00,0.00,0.03,0.00,0.03,0.0000,0.0000,0.0000,0.6102,0.0000,0.6102,19.3428,"4"
"80128","801038",ВАТИН,VATIN,ВРШАЦ,VRŠAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.8578,"3"
"70491","713821",БАРЕ,BARE,ДЕСПОТОВАЦ,DESPOTOVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4996,"3"
"70831","728381",РОБАЈЕ,ROBAJE,МИОНИЦА,MIONICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.21,0.00,0.21,0.0000,0.0000,0.0000,2.5754,0.0000,2.5754,12.5623,"3"
"70700","722995",ДОЊИ ЛАЈКОВАЦ,DONJI LAJKOVAC,ЛАЈКОВАЦ,LAJKOVAC,Population decline,High road density with population decline,0.66,0.00,0.00,0.00,0.41,1.08,5.0490,0.0000,0.0000,0.0000,3.1314,8.1804,7.6091,"1"
"70548","715425",ПОДИНА,PODINA,ЖИТОРАЂА,ŽITORAĐA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9497,"3"
"70874","730971",СУДСКО СЕЛО,SUDSKO SELO,НОВИ ПАЗАР,NOVI PAZAR,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9488,"4"
"70513","714763",РУСНА,RUSNA,ДОЉЕВАЦ,DOLJEVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4836,"3"
"70998","735337",БЕЛА ВОДА,BELA VODA,ПРОКУПЉЕ,PROKUPLJE,Population decline,High road density with population decline,0.00,0.00,0.00,0.00,0.48,0.48,0.0000,0.0000,0.0000,0.0000,1.4987,1.4987,3.0941,"1"
"71072","739553",ДУЈКЕ,DUJKE,СЈЕНИЦА,SJENICA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.5261,"3"
"70343","707163",ГРАДАЦ,GRADAC,БРУС,BRUS,Population decline,Low road density with population decline,0.00,0.00,0.00,0.06,0.00,0.06,0.0000,0.0000,0.0000,0.3598,0.0000,0.3598,5.6505,"3"
"70874","730432",КОВАЧЕВО,KOVAČEVO,НОВИ ПАЗАР,NOVI PAZAR,Population growth,High road density with population growth,0.00,0.00,0.00,0.39,0.00,0.39,0.0000,0.0000,0.0000,3.1730,0.0000,3.1730,8.0827,"2"
"70688","722596",ТМАВА,TMAVA,КУРШУМЛИЈА,KURŠUMLIJA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3802,"3"
"70548","715352",ЈАСЕНИЦА,JASENICA,ЖИТОРАЂА,ŽITORAĐA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.26,0.00,0.26,0.0000,0.0000,0.0000,2.0576,0.0000,2.0576,7.7974,"3"
"70602","717363",ГАБРОВНИЦА,GABROVNICA,КЊАЖЕВАЦ,KNJAŽEVAC,Population decline,Low road density with population decline,0.00,0.00,0.00,0.16,0.00,0.16,0.0000,0.0000,0.0000,2.5516,0.0000,2.5516,16.0523,"3"
"70998","736228",РАНКОВА РЕКА,RANKOVA REKA,ПРОКУПЉЕ,PROKUPLJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3646,"3"
"70998","735396",БРЕГОВИНА,BREGOVINA,ПРОКУПЉЕ,PROKUPLJE,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9979,"3"
"70041","701785",ПОГЛЕД,POGLED,АРИЉЕ,ARILJE,Population decline,High road density with population decline,0.00,0.00,0.00,0.73,0.00,0.73,0.0000,0.0000,0.0000,3.0066,0.0000,3.0066,4.1122,"1"
"70653","719935",МУСИНА РЕКА,MUSINA REKA,КРАЉЕВО,KRALJEVO,Population growth,Low road density with population growth,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9232,"4"
"70939","732699",СИЊА ГЛАВА,SINJA GLAVA,ПИРОТ,PIROT,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4925,"3"
"70939","732206",ВОЈНЕГОВАЦ,VOJNEGOVAC,ПИРОТ,PIROT,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7324,"3"
"70360","708992",СИТАРИЦЕ,SITARICE,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.00,0.26,0.00,0.26,0.0000,0.0000,0.0000,1.1328,0.0000,1.1328,4.3228,"3"
"70327","706531",ТАНДА,TANDA,БОР,BOR,Population decline,Low road density with population decline,0.00,0.00,0.00,0.15,0.00,0.15,0.0000,0.0000,0.0000,6.1336,0.0000,6.1336,40.8133,"3"
"70769","726397",МОРАВЦИ,MORAVCI,ЉИГ,LJIG,Population decline,High road density with population decline,0.18,0.00,0.36,0.00,0.00,0.54,1.5548,0.0000,3.1603,0.0000,0.0000,4.7151,8.7388,"1"
"71153","742139",ЛИПОВАЦ,LIPOVAC,ТОПОЛА,TOPOLA,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6198,"3"
"70360","709069",СУВОДАЊЕ,SUVODANJE,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0927,0.0000,0.0927,35.7988,"3"
"70378","709301",ПАРЦАНЕ,PARCANE,ВАРВАРИН,VARVARIN,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1509,"3"
"70653","719617",ЗАКЛОПАЧА,ZAKLOPAČA,КРАЉЕВО,KRALJEVO,Population growth,Low road density with population growth,0.00,0.00,0.26,0.00,0.00,0.26,0.0000,0.0000,1.6246,0.0000,0.0000,1.6246,6.3559,"4"
"71234","745391",ТРНАВА,TRNAVA,ЧАЈЕТИНА,ČAJETINA,Population decline,High road density with population decline,0.00,0.00,0.00,0.63,0.00,0.63,0.0000,0.0000,0.0000,5.3200,0.0000,5.3200,8.4667,"1"
"70742","725935",ДОЊИ ДУБАЦ,DONJI DUBAC,ЛУЧАНИ,LUČANI,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.9519,"3"
"70327","706442",ГОРЊАНЕ,GORNJANE,БОР,BOR,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.13,0.13,0.0000,0.0000,0.0000,0.0000,11.8661,11.8661,90.4316,"3"
"71153","742236",ТОПОЛА (СЕЛО),TOPOLA (SELO),ТОПОЛА,TOPOLA,Population decline,Low road density with population decline,0.00,0.00,0.15,0.01,0.09,0.25,0.0000,0.0000,3.0791,0.2168,1.8783,5.1742,20.3659,"3"
"71005","736457",ГРАБОВО,GRABOVO,РАЖАЊ,RAŽANJ,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.06,0.06,0.0000,0.0000,0.0000,0.0000,1.5614,1.5614,24.8103,"3"
"70360","708470",ГОРИЋ,GORIĆ,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.09,0.09,0.0000,0.0000,0.0000,0.0000,0.0834,0.0834,0.9659,"3"
"70742","726141",РТИ,RTI,ЛУЧАНИ,LUČANI,Population decline,Low road density with population decline,0.00,0.00,0.00,0.25,0.00,0.25,0.0000,0.0000,0.0000,3.0619,0.0000,3.0619,12.4214,"3"
"70378","709158",ГОРЊИ КАТУН,GORNJI KATUN,ВАРВАРИН,VARVARIN,Population decline,Low road density with population decline,0.00,0.00,0.00,0.29,0.00,0.29,0.0000,0.0000,0.0000,3.2106,0.0000,3.2106,10.9262,"3"
"70939","732184",ВИСОЧКА РЖАНА,VISOČKA RŽANA,ПИРОТ,PIROT,Population decline,High road density with population decline,0.00,0.00,0.00,0.31,0.00,0.31,0.0000,0.0000,0.0000,4.7529,0.0000,4.7529,15.2797,"1"
"70360","708771",ЛОЗНИЦА,LOZNICA,ВАЉЕВО,VALJEVO,Population decline,Low road density with population decline,0.00,0.00,0.23,0.00,0.00,0.23,0.0000,0.0000,3.6141,0.0000,0.0000,3.6141,15.8756,"3"
"70556","715816",МАРИНОВАЦ,MARINOVAC,ЗАЈЕЧАР,ZAJEČAR,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.3312,"3"
"70556","715506",БОРОВАЦ,BOROVAC,ЗАЈЕЧАР,ZAJEČAR,Population decline,Low road density with population decline,0.00,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3030,"3"
"70360","708798",МАЈИНОВИЋ,MAJINOVIĆ,ВАЉЕВО,VALJEVO,Population decline,High road density with population decline,0.00,0.00,0.00,0.51,0.00,0.51,0.0000,0.0000,0.0000,2.3280,0.0000,2.3280,4.5621,"1"
