MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,Mean_ELEV,P_0–14,P_15–39,P_40–64,P_65+,TDR
"70670","721573",ТРМЧАРЕ,TRMČARE,КРУШЕВАЦ,KRUŠEVAC,248.40,10.82,29.57,40.70,18.90,42.30
"71170","742996",ПАЈСАК,PAJSAK,ТРСТЕНИК,TRSTENIK,305.02,9.38,28.13,32.81,29.69,64.10
"70670","720925",ДОЊИ СТЕПОШ,DONJI STEPOŠ,КРУШЕВАЦ,KRUŠEVAC,213.90,13.73,27.89,39.22,19.17,49.03
"71064","738727",БЕЛОИЊЕ,BELOINJE,СВРЉИГ,SVRLJIG,702.85,9.33,20.52,31.72,38.43,91.43
"70866","729906",РАДИЈЕВИЋИ,RADIJEVIĆI,НОВА ВАРОШ,NOVA VAROŠ,1139.32,5.97,14.18,31.34,48.51,119.67
"70742","725862",ГУБЕРЕВЦИ,GUBEREVCI,ЛУЧАНИ,LUČANI,542.53,12.30,23.93,31.80,31.97,79.41
"71170","742872",ЛОЗНА,LOZNA,ТРСТЕНИК,TRSTENIK,345.54,11.61,25.89,39.58,22.92,52.73
"71170","743119",СЕЛИШТЕ,SELIŠTE,ТРСТЕНИК,TRSTENIK,161.96,12.60,27.89,35.59,23.92,57.54
"71005","736651",ЧУБУРА,ČUBURA,РАЖАЊ,RAŽANJ,321.50,15.00,26.88,29.38,28.75,77.78
"70602","717479",ДОЊА СОКОЛОВИЦА,DONJA SOKOLOVICA,КЊАЖЕВАЦ,KNJAŽEVAC,500.70,4.65,10.47,34.88,50.00,120.51
"70653","719536",ДЕДЕВЦИ,DEDEVCI,КРАЉЕВО,KRALJEVO,395.33,7.53,23.97,34.93,33.56,69.77
"70378","709239",КАРАНОВАЦ,KARANOVAC,ВАРВАРИН,VARVARIN,318.85,10.00,21.72,30.34,37.93,92.05
"70602","717665",КОЖЕЉ,KOŽELJ,КЊАЖЕВАЦ,KNJAŽEVAC,693.74,2.08,5.21,29.17,63.54,190.91
"71307","729205",КАМЕНИЦА,KAMENICA,ПАНТЕЛЕЈ,PANTELEJ,486.88,15.70,34.07,35.51,14.71,43.71
"70564","716235",КОРИТНИК,KORITNIK,ИВАЊИЦА,IVANJICA,1283.56,15.31,21.68,35.71,27.30,74.22
"71064","739081",РИБАРЕ,RIBARE,СВРЉИГ,SVRLJIG,603.32,9.05,24.14,29.31,37.50,87.10
"71315","728918",БЕРЧИНАЦ,BERČINAC,ЦРВЕНИ КРСТ,CRVENI KRST,250.45,9.52,21.90,39.05,29.52,64.06
"70602","717584",ЈАЛОВИК ИЗВОР,JALOVIK IZVOR,КЊАЖЕВАЦ,KNJAŽEVAC,601.77,1.80,3.60,21.62,72.97,296.43
"71072","739260",БОРОВИЋЕ,BOROVIĆE,СЈЕНИЦА,SJENICA,1207.46,15.38,33.33,28.21,23.08,62.50
"70025","700886",ГРЕЈАЧ,GREJAČ,АЛЕКСИНАЦ,ALEKSINAC,274.81,13.24,27.39,35.48,23.90,59.06
"70670","721336",ПАДЕЖ,PADEŽ,КРУШЕВАЦ,KRUŠEVAC,231.76,14.25,26.65,38.13,20.98,54.38
"71005","736619",СМИЛОВАЦ,SMILOVAC,РАЖАЊ,RAŽANJ,333.95,13.02,22.22,37.04,27.72,68.75
"70955","733512",РОГЕ,ROGE,ПОЖЕГА,POŽEGA,604.84,8.82,18.46,39.94,32.78,71.23
"71030","737666",КАЛЕНИЋКИ ПРЊАВОР,KALENIĆKI PRNJAVOR,РЕКОВАЦ,REKOVAC,653.56,15.33,22.00,25.33,37.33,111.27
"70360","709107",ТУПАНЦИ,TUPANCI,ВАЉЕВО,VALJEVO,412.42,9.09,21.49,34.71,34.71,77.94
"70661","720500",РАВНАЈА,RAVNAJA,КРУПАЊ,KRUPANJ,219.49,11.49,22.98,36.17,29.36,69.06
"70165","704130",МЕДОШЕВАЦ,MEDOŠEVAC,ЛАЗАРЕВАЦ,LAZAREVAC,107.33,19.00,34.27,33.49,13.24,47.59
"70912","731790",ДУБОЧКА,DUBOČKA,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,188.78,13.07,24.07,33.20,29.67,74.64
"70173","704334",ВЕЛИКА ИВАНЧА,VELIKA IVANČA,МЛАДЕНОВАЦ,MLADENOVAC,220.62,11.95,29.90,37.53,20.63,48.31
"70173","704407",КОВАЧЕВАЦ,KOVAČEVAC,МЛАДЕНОВАЦ,MLADENOVAC,195.75,14.64,31.25,36.69,17.42,47.18
"70637","718513",КОЦЕЉЕВА,KOCELJEVA,КОЦЕЉЕВА,KOCELJEVA,184.51,13.53,33.36,40.63,12.48,35.16
"70912","731978",РАНОВАЦ,RANOVAC,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,262.15,13.60,25.91,33.03,27.45,69.64
"70700","723045",МАЛИ БОРАК,MALI BORAK,ЛАЈКОВАЦ,LAJKOVAC,100.78,10.11,24.72,40.45,24.72,53.45
"70912","731820",КАМЕНОВО,KAMENOVO,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,174.67,12.91,27.90,34.57,24.62,60.07
"70882","731242",ПЛУЖАЦ,PLUŽAC,ОСЕЧИНА,OSEČINA,279.46,10.83,27.08,38.68,23.40,52.06
"70734","725307",ГОРЊА СИПУЉА,GORNJA SIPULJA,ЛОЗНИЦА,LOZNICA,284.95,11.73,20.67,41.34,26.26,61.26
"71218","744646",КАЛИНОВАЦ,KALINOVAC,УБ,UB,119.72,15.76,28.33,30.54,25.37,69.87
"70734","725200",БАШЧЕЛУЦИ,BAŠČELUCI,ЛОЗНИЦА,LOZNICA,210.46,15.71,32.45,38.07,13.76,41.79
"70734","725617",ПЛОЧА,PLOČA,ЛОЗНИЦА,LOZNICA,175.68,13.66,34.90,39.91,11.53,33.67
"70637","718483",ДРУЖЕТИЋ,DRUŽETIĆ,КОЦЕЉЕВА,KOCELJEVA,254.17,15.23,25.38,36.38,23.01,61.92
"70360","708658",ЈОВАЊА,JOVANJA,ВАЉЕВО,VALJEVO,317.16,9.68,22.22,36.56,31.54,70.12
"70840","728632",МИЛОШЕВО,MILOŠEVO,НЕГОТИН,NEGOTIN,52.38,9.48,22.57,34.54,33.41,75.10
"70831","728187",ДОЊИ МУШИЋ,DONJI MUŠIĆ,МИОНИЦА,MIONICA,198.62,8.99,25.84,41.01,24.16,49.58
"70386","709441",РАДОВАЊЕ,RADOVANJE,ВЕЛИКА ПЛАНА,VELIKA PLANA,205.37,17.68,27.44,36.10,18.78,57.39
"70360","708623",ЗЛАТАРИЋ,ZLATARIĆ,ВАЉЕВО,VALJEVO,272.25,6.47,29.85,41.29,22.39,40.56
"71218","744719",МИЛОРЦИ,MILORCI,УБ,UB,87.92,14.90,28.94,36.68,19.48,52.40
"70904","731447",ИЗВОР,IZVOR,ПАРАЋИН,PARAĆIN,486.18,10.51,29.16,34.79,25.53,56.36
"70653","720305",ЧУКОЈЕВАЦ,ČUKOJEVAC,КРАЉЕВО,KRALJEVO,242.69,12.86,27.64,37.28,22.22,54.03
"70041","701793",РАДОБУЂА,RADOBUĐA,АРИЉЕ,ARILJE,614.14,10.10,23.13,38.44,28.34,62.43
"71048","738069",ДОЊЕ ШТИПЉЕ,DONJE ŠTIPLJE,ЈАГОДИНА,JAGODINA,266.81,9.41,18.32,37.13,35.15,80.36
"71048","738018",ГОРЊЕ ШТИПЉЕ,GORNJE ŠTIPLJE,ЈАГОДИНА,JAGODINA,438.89,7.59,20.00,39.31,33.10,68.60
"70955","733334",ЛОПАШ,LOPAŠ,ПОЖЕГА,POŽEGA,393.07,15.15,28.98,32.95,22.92,61.47
"70653","719595",ДРЛУПА,DRLUPA,КРАЉЕВО,KRALJEVO,385.01,15.83,20.00,32.50,31.67,90.48
"71030","737755",МОТРИЋ,MOTRIĆ,РЕКОВАЦ,REKOVAC,361.00,12.06,17.02,32.62,38.30,101.43
"70645","718653",ВЕЛИКЕ ПЧЕЛИЦЕ,VELIKE PČELICE,КРАГУЈЕВАЦ,KRAGUJEVAC,475.54,5.82,16.47,33.73,43.98,99.20
"71242","745774",МЕЂУВРШЈЕ,MEĐUVRŠJE,ЧАЧАК,ČAČAK,409.78,7.29,28.13,34.38,30.21,60.00
"70599","716847",БУМБАРЕВО БРДО,BUMBAREVO BRDO,КНИЋ,KNIĆ,381.86,13.02,31.35,32.89,22.74,55.67
"70556","715743",ЛАСОВО,LASOVO,ЗАЈЕЧАР,ZAJEČAR,515.16,2.45,9.80,35.92,51.84,118.75
"70742","725889",ГУЧА (ВАРОШИЦА),GUČA (VAROŠICA),ЛУЧАНИ,LUČANI,341.73,13.16,32.08,38.97,15.78,40.74
"70319","706370",РТАЊ,RTANJ,БОЉЕВАЦ,BOLJEVAC,699.51,6.67,24.17,45.00,24.17,44.58
"71170","742848",КАМЕЊАЧА,KAMENJAČA,ТРСТЕНИК,TRSTENIK,257.09,11.35,29.75,34.36,24.54,55.98
"70068","702684",ОВЧИЊА,OVČINJA,БАЈИНА БАШТА,BAJINA BAŠTA,756.39,14.43,26.22,36.59,22.76,59.22
"70068","702633",КОСТОЈЕВИЋИ,KOSTOJEVIĆI,БАЈИНА БАШТА,BAJINA BAŠTA,449.23,11.19,26.03,36.98,25.79,58.69
"71048","738140",КАЛЕНОВАЦ,KALENOVAC,ЈАГОДИНА,JAGODINA,428.79,0.00,4.76,28.57,66.67,200.00
"70599","716936",ДУБРАВА,DUBRAVA,КНИЋ,KNIĆ,344.51,12.00,24.80,40.00,23.20,54.32
"70955","733342",ЛОРЕТ,LORET,ПОЖЕГА,POŽEGA,670.93,8.78,19.02,40.00,32.20,69.42
"70955","733598",ТУЧКОВО,TUČKOVO,ПОЖЕГА,POŽEGA,410.27,6.85,27.40,36.99,28.77,55.32
"71048","738085",ДРАГОЦВЕТ,DRAGOCVET,ЈАГОДИНА,JAGODINA,155.99,13.95,30.60,33.39,22.06,56.27
"70955","733326",КАЛЕНИЋИ,KALENIĆI,ПОЖЕГА,POŽEGA,483.51,13.59,22.65,37.98,25.78,64.94
"70904","731358",ГОРЊА МУТНИЦА,GORNJA MUTNICA,ПАРАЋИН,PARAĆIN,644.79,12.21,24.42,30.86,32.51,80.90
"70955","733377",МАЂЕР,MAĐER,ПОЖЕГА,POŽEGA,487.11,5.66,18.87,40.57,34.91,68.25
"71145","741655",КАРАН,KARAN,УЖИЦЕ,UŽICE,540.92,10.66,24.81,42.05,22.48,49.57
"71242","745804",МИОКОВЦИ,MIOKOVCI,ЧАЧАК,ČAČAK,405.46,12.69,26.63,36.64,24.05,58.08
"70599","716766",БАЛОСАВЕ,BALOSAVE,КНИЋ,KNIĆ,276.53,12.57,25.67,34.76,27.01,65.49
"71170","743160",ТОБОЛАЦ,TOBOLAC,ТРСТЕНИК,TRSTENIK,220.54,9.83,27.76,37.35,25.06,53.58
"70653","719919",МЛАНЧА,MLANČA,КРАЉЕВО,KRALJEVO,1016.39,9.88,26.74,34.88,28.49,62.26
"70866","729949",СЕНИШТА,SENIŠTA,НОВА ВАРОШ,NOVA VAROŠ,945.17,6.07,16.36,31.78,45.79,107.77
"70629","718378",ЦИКОТЕ,CIKOTE,КОСЈЕРИЋ,KOSJERIĆ,714.34,14.22,27.56,32.89,25.33,65.44
"70599","717002",КОЊУША,KONJUŠA,КНИЋ,KNIĆ,494.25,5.73,27.39,38.85,28.03,50.96
"70599","717096",ПРЕТОКЕ,PRETOKE,КНИЋ,KNIĆ,392.39,8.41,20.00,35.68,35.91,79.59
"70068","702706",ПЕПЕЉ,PEPELJ,БАЈИНА БАШТА,BAJINA BAŠTA,626.38,14.19,23.23,36.13,26.45,68.48
"71048","737925",БРЕСЈЕ,BRESJE,ЈАГОДИНА,JAGODINA,209.93,13.08,29.23,35.38,22.31,54.76
"71048","737984",ВРБА,VRBA,ЈАГОДИНА,JAGODINA,269.20,10.63,21.26,37.68,30.43,69.67
"70459","712361",ВРЊЦИ,VRNJCI,ВРЊАЧКА БАЊА,VRNJAČKA BANJA,180.66,14.29,32.50,37.08,16.14,43.73
"71129","740918",ПОРУЖНИЦА,PORUŽNICA,СОКОБАЊА,SOKOBANJA,471.76,13.42,28.52,38.93,19.13,48.26
"71005","736538",ПОСЛОН,POSLON,РАЖАЊ,RAŽANJ,282.56,10.47,18.32,34.03,37.17,91.00
"71196","744239",БРАЉИНА,BRALJINA,ЋИЋЕВАЦ,ĆIĆEVAC,258.56,5.88,17.65,32.35,44.12,100.00
"70564","716383",ПРИЛИКЕ,PRILIKE,ИВАЊИЦА,IVANJICA,554.59,14.11,29.14,37.83,18.92,49.32
"70670","721093",КРВАВИЦА,KRVAVICA,КРУШЕВАЦ,KRUŠEVAC,274.31,15.97,31.44,34.90,17.70,50.75
"71234","745227",ДРЕНОВА,DRENOVA,ЧАЈЕТИНА,ČAJETINA,813.42,10.42,18.75,39.58,31.25,71.43
"71234","745235",ЖЕЉИНЕ,ŽELJINE,ЧАЈЕТИНА,ČAJETINA,816.05,5.66,16.04,39.62,38.68,79.66
"70068","702471",БЕСЕРОВИНА,BESEROVINA,БАЈИНА БАШТА,BAJINA BAŠTA,967.35,11.23,22.99,41.18,24.60,55.83
"70068","702579",ЗАУГЛИНЕ,ZAUGLINE,БАЈИНА БАШТА,BAJINA BAŠTA,833.87,8.96,23.30,43.01,24.73,50.81
"70602","717746",НОВО КОРИТО,NOVO KORITO,КЊАЖЕВАЦ,KNJAŽEVAC,683.51,3.17,3.97,25.40,67.46,240.54
"70483","713139",БЕЛО ПОЉЕ,BELO POLJE,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,523.20,6.28,24.66,38.57,30.49,58.16
"70483","713244",ВРАЋЕВШНИЦА,VRAĆEVŠNICA,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,388.02,14.12,22.35,41.18,22.35,57.41
"70068","702781",СИЈЕРАЧ,SIJERAČ,БАЈИНА БАШТА,BAJINA BAŠTA,519.82,3.10,12.40,34.88,49.61,111.48
"71200","744492",ЋУПРИЈА,ĆUPRIJA,ЋУПРИЈА,ĆUPRIJA,147.28,13.56,31.54,37.21,17.69,45.45
"70955","733385",МАЛА ЈЕЖЕВИЦА,MALA JEŽEVICA,ПОЖЕГА,POŽEGA,553.55,8.37,26.69,33.86,31.08,65.13
"71048","738379",СИОКОВАЦ,SIOKOVAC,ЈАГОДИНА,JAGODINA,248.33,11.93,30.68,38.64,18.75,44.26
"71005","736660",ШЕТКА,ŠETKA,РАЖАЊ,RAŽANJ,277.21,11.61,16.71,31.44,40.23,107.65
"71196","744280",ПЛОЧНИК,PLOČNIK,ЋИЋЕВАЦ,ĆIĆEVAC,272.86,13.76,25.58,37.40,23.26,58.77
"70653","719714",КРАЉЕВО,KRALJEVO,КРАЉЕВО,KRALJEVO,203.63,15.88,33.46,35.06,15.61,45.95
"70041","701777",МИРОСАЉЦИ,MIROSALJCI,АРИЉЕ,ARILJE,513.09,14.77,31.06,33.59,20.58,54.69
"71196","744328",ЋИЋЕВАЦ,ĆIĆEVAC,ЋИЋЕВАЦ,ĆIĆEVAC,197.06,13.65,30.32,37.56,18.47,47.32
"71170","743089",РИЉАЦ,RILJAC,ТРСТЕНИК,TRSTENIK,361.80,10.75,18.72,40.90,29.64,67.73
"71234","745316",РОЖАНСТВО,ROŽANSTVO,ЧАЈЕТИНА,ČAJETINA,851.03,10.08,25.58,35.66,28.68,63.29
"71234","745324",РУДИНЕ,RUDINE,ЧАЈЕТИНА,ČAJETINA,985.27,9.72,18.75,25.00,46.53,128.57
"71145","741825",РАВНИ,RAVNI,УЖИЦЕ,UŽICE,692.33,10.97,26.45,36.13,26.45,59.79
"71234","745294",ЗЛАТИБОР,ZLATIBOR,ЧАЈЕТИНА,ČAJETINA,1002.67,14.89,32.68,38.11,14.32,41.26
"71030","737895",ШЉИВИЦА,ŠLJIVICA,РЕКОВАЦ,REKOVAC,690.21,10.29,16.91,33.82,38.97,97.10
"70041","701661",ВИГОШТЕ,VIGOŠTE,АРИЉЕ,ARILJE,484.06,17.20,36.02,36.27,10.51,38.34
"71234","745405",ЧАЈЕТИНА,ČAJETINA,ЧАЈЕТИНА,ČAJETINA,892.55,17.36,36.12,37.11,9.41,36.55
"71005","736503",НОВИ БРАЧИН,NOVI BRAČIN,РАЖАЊ,RAŽANJ,221.27,12.33,27.20,31.90,28.57,69.21
"71048","738344",РИБНИК,RIBNIK,ЈАГОДИНА,JAGODINA,196.55,11.85,28.57,38.33,21.25,49.48
"70645","719056",МАРШИЋ,MARŠIĆ,КРАГУЈЕВАЦ,KRAGUJEVAC,252.58,14.61,30.34,40.45,14.61,41.27
"71200","744433",КРУШАР,KRUŠAR,ЋУПРИЈА,ĆUPRIJA,129.32,11.85,26.66,35.62,25.88,60.58
"70599","717061",ЉУЉАЦИ,LJULJACI,КНИЋ,KNIĆ,365.64,12.43,24.56,33.43,29.59,72.45
"70483","713791",ШАРАНИ,ŠARANI,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,423.75,10.37,24.07,30.71,34.85,82.58
"71145","741698",КРВАВЦИ,KRVAVCI,УЖИЦЕ,UŽICE,589.65,9.39,28.98,42.04,19.59,40.80
"70742","726028",ЛИС,LIS,ЛУЧАНИ,LUČANI,463.21,10.90,22.75,37.44,28.91,66.14
"70742","725820",ГОРАЧИЋИ,GORAČIĆI,ЛУЧАНИ,LUČANI,576.15,14.70,25.42,35.49,24.40,64.19
"71030","737763",НАДРЉЕ,NADRLJE,РЕКОВАЦ,REKOVAC,638.96,1.31,14.38,30.07,54.25,125.00
"71242","746053",ТРНАВА,TRNAVA,ЧАЧАК,ČAČAK,411.29,16.24,32.99,34.91,15.86,47.27
"70742","726052",ЛУЧАНИ (СЕЛО),LUČANI (SELO),ЛУЧАНИ,LUČANI,419.93,12.97,25.95,38.32,22.75,55.59
"71145","741752",НИКОЈЕВИЋИ,NIKOJEVIĆI,УЖИЦЕ,UŽICE,740.47,9.56,28.96,32.24,29.23,63.39
"71005","736554",ПРЕТРКОВАЦ,PRETRKOVAC,РАЖАЊ,RAŽANJ,218.75,10.88,27.37,33.33,28.42,64.74
"71242","745910",ПРЕМЕЋА,PREMEĆA,ЧАЧАК,ČAČAK,540.81,10.50,21.43,36.55,31.51,72.46
"70653","720151",САМАИЛА,SAMAILA,КРАЉЕВО,KRALJEVO,248.00,12.69,28.31,35.33,23.67,57.13
"70670","721026",КАОНИК,KAONIK,КРУШЕВАЦ,KRUŠEVAC,226.77,13.73,27.69,35.41,23.17,58.47
"70599","717053",ЉУБИЋ,LJUBIĆ,КНИЋ,KNIĆ,306.18,11.31,25.96,39.33,23.39,53.15
"70955","733423",ПАПРАТИШТЕ,PAPRATIŠTE,ПОЖЕГА,POŽEGA,568.39,7.55,21.70,39.15,31.60,64.34
"71200","744450",ОСТРИКОВАЦ,OSTRIKOVAC,ЋУПРИЈА,ĆUPRIJA,158.74,9.98,29.94,37.72,22.36,47.79
"71048","738387",СЛАТИНА,SLATINA,ЈАГОДИНА,JAGODINA,322.02,9.58,18.56,40.12,31.74,70.41
"70319","706337",МАЛИ ИЗВОР,MALI IZVOR,БОЉЕВАЦ,BOLJEVAC,507.89,11.43,24.84,37.36,26.37,60.78
"71145","741540",ГОСТИНИЦА,GOSTINICA,УЖИЦЕ,UŽICE,699.88,11.85,22.44,40.04,25.67,60.06
"70068","702790",СОЛОТУША,SOLOTUŠA,БАЈИНА БАШТА,BAJINA BAŠTA,687.96,12.02,24.72,38.65,24.61,57.80
"71030","737828",СЕКУРИЧ,SEKURIČ,РЕКОВАЦ,REKOVAC,405.39,10.03,18.12,33.01,38.83,95.57
"71030","737640",ЖУПАЊЕВАЦ,ŽUPANJEVAC,РЕКОВАЦ,REKOVAC,538.22,13.78,30.40,34.92,20.90,53.09
"71145","741485",БЈЕЛОТИЋИ,BJELOTIĆI,УЖИЦЕ,UŽICE,486.57,11.89,25.41,36.76,25.95,60.87
"70319","706302",КРИВИ ВИР,KRIVI VIR,БОЉЕВАЦ,BOLJEVAC,641.78,3.28,10.75,33.13,52.84,127.89
"71200","744417",ЈОВАЦ,JOVAC,ЋУПРИЈА,ĆUPRIJA,216.96,11.11,26.39,39.26,23.24,52.33
"70319","706353",ОСНИЋ,OSNIĆ,БОЉЕВАЦ,BOLJEVAC,343.26,12.98,23.91,34.84,28.27,70.20
"70645","718572",АЏИНЕ ЛИВАДЕ,ADŽINE LIVADE,КРАГУЈЕВАЦ,KRAGUJEVAC,546.42,7.84,25.49,31.37,35.29,75.86
"70602","717819",ПОДВИС,PODVIS,КЊАЖЕВАЦ,KNJAŽEVAC,363.45,11.49,25.29,40.61,22.61,51.74
"70564","716332",МОЧИОЦИ,MOČIOCI,ИВАЊИЦА,IVANJICA,1113.32,15.18,25.00,27.68,32.14,89.83
"70670","721263",МАЛО ГОЛОВОДЕ,MALO GOLOVODE,КРУШЕВАЦ,KRUŠEVAC,160.21,14.78,32.57,37.94,14.71,41.83
"71170","742961",ОКРУГЛИЦА,OKRUGLICA,ТРСТЕНИК,TRSTENIK,244.19,7.91,23.72,36.74,31.63,65.38
"70866","729841",КУЋАНИ,KUĆANI,НОВА ВАРОШ,NOVA VAROŠ,1143.78,12.86,22.82,39.42,24.90,60.67
"70564","715999",БРЕЗОВА,BREZOVA,ИВАЊИЦА,IVANJICA,992.84,11.80,23.19,31.88,33.13,81.58
"70742","725897",ГУЧА (СЕЛО),GUČA (SELO),ЛУЧАНИ,LUČANI,428.77,16.16,30.64,38.16,15.04,45.35
"71234","745251",КРИВА РЕКА,KRIVA REKA,ЧАЈЕТИНА,ČAJETINA,760.93,12.36,29.73,35.52,22.39,53.25
"70319","706191",БАЧЕВИЦА,BAČEVICA,БОЉЕВАЦ,BOLJEVAC,428.40,8.72,24.42,38.08,28.78,60.00
"70068","702765",РАЧА,RAČA,БАЈИНА БАШТА,BAJINA BAŠTA,717.11,9.98,28.09,41.12,20.81,44.50
"70068","702455",БАЈИНА БАШТА,BAJINA BAŠTA,БАЈИНА БАШТА,BAJINA BAŠTA,242.52,15.53,33.88,38.53,12.06,38.10
"70742","726133",РТАРИ,RTARI,ЛУЧАНИ,LUČANI,509.90,11.27,22.06,37.25,29.41,68.60
"71145","741906",ТРНАВА,TRNAVA,УЖИЦЕ,UŽICE,566.90,14.81,22.22,36.24,26.72,71.04
"70645","718670",ВИЊИШТЕ,VINJIŠTE,КРАГУЈЕВАЦ,KRAGUJEVAC,330.34,12.17,26.72,38.36,22.75,53.66
"70645","718874",ЕРДЕЧ,ERDEČ,КРАГУЈЕВАЦ,KRAGUJEVAC,354.83,10.91,32.73,29.09,27.27,61.76
"70645","718599",БАЉКОВАЦ,BALJKOVAC,КРАГУЈЕВАЦ,KRAGUJEVAC,378.79,13.88,31.26,40.67,14.19,39.02
"71242","746029",СОКОЛИЋИ,SOKOLIĆI,ЧАЧАК,ČAČAK,290.09,10.00,25.00,36.25,28.75,63.27
"71242","745979",РАКОВА,RAKOVA,ЧАЧАК,ČAČAK,286.19,12.41,26.17,37.37,24.05,57.38
"70955","733296",ЗАСЕЉЕ,ZASELJE,ПОЖЕГА,POŽEGA,545.33,12.79,24.28,35.25,27.68,67.98
"71242","745553",ВРАНИЋИ,VRANIĆI,ЧАЧАК,ČAČAK,298.14,12.72,29.61,37.28,20.39,49.51
"71170","742643",БОГДАЊЕ,BOGDANJE,ТРСТЕНИК,TRSTENIK,246.12,14.20,28.91,37.24,19.65,51.17
"71170","743143",СТРАГАРИ,STRAGARI,ТРСТЕНИК,TRSTENIK,220.45,12.63,27.72,37.54,22.11,53.23
"71170","742937",МЕДВЕЂА,MEDVEĐA,ТРСТЕНИК,TRSTENIK,214.38,12.16,26.96,37.14,23.74,56.01
"71234","745375",СТУБЛО,STUBLO,ЧАЈЕТИНА,ČAJETINA,966.03,3.91,14.84,27.34,53.91,137.04
"70459","712388",ГОЧ,GOČ,ВРЊАЧКА БАЊА,VRNJAČKA BANJA,1068.79,3.39,11.86,44.07,40.68,78.79
"70025","700649",АЛЕКСИНАЧКИ РУДНИК,ALEKSINAČKI RUDNIK,АЛЕКСИНАЦ,ALEKSINAC,209.81,15.70,32.56,37.05,14.69,43.67
"71170","742783",ДОЊА ОМАШНИЦА,DONJA OMAŠNICA,ТРСТЕНИК,TRSTENIK,246.96,11.06,23.10,35.81,30.03,69.75
"71242","745928",ПРИДВОРИЦА,PRIDVORICA,ЧАЧАК,ČAČAK,483.01,11.28,24.62,39.49,24.62,56.00
"70955","733458",ПРИЈАНОВИЋИ,PRIJANOVIĆI,ПОЖЕГА,POŽEGA,417.99,14.65,27.78,34.34,23.23,60.98
"71030","737801",РАТКОВИЋ,RATKOVIĆ,РЕКОВАЦ,REKOVAC,362.84,8.24,20.45,38.92,32.39,68.42
"71242","746002",СЛАТИНА,SLATINA,ЧАЧАК,ČAČAK,306.91,13.04,25.91,34.61,26.43,65.23
"71242","745588",ГОРИЧАНИ,GORIČANI,ЧАЧАК,ČAČAK,215.18,12.61,27.65,34.53,25.21,60.83
"70068","702528",ДУБ,DUB,БАЈИНА БАШТА,BAJINA BAŠTA,551.17,9.63,18.32,41.30,30.75,67.71
"70645","718823",ДРАГОБРАЋА,DRAGOBRAĆA,КРАГУЈЕВАЦ,KRAGUJEVAC,307.89,18.35,34.87,35.65,11.13,41.80
"70742","725803",ВЛАСТЕЉИЦЕ,VLASTELJICE,ЛУЧАНИ,LUČANI,597.14,8.96,18.28,35.84,36.92,84.77
"71005","736520",ПОДГОРАЦ,PODGORAC,РАЖАЊ,RAŽANJ,405.95,10.92,22.33,35.48,31.27,72.96
"70653","719765",ЛЕШЕВО,LEŠEVO,КРАЉЕВО,KRALJEVO,430.24,13.99,26.62,35.84,23.55,60.11
"71048","738450",ШАНТАРОВАЦ,ŠANTAROVAC,ЈАГОДИНА,JAGODINA,216.45,11.79,24.62,36.15,27.44,64.56
"71145","741515",ВОЛУЈАЦ,VOLUJAC,УЖИЦЕ,UŽICE,718.28,12.04,26.57,40.67,20.72,48.71
"71048","738468",ШУЉКОВАЦ,ŠULJKOVAC,ЈАГОДИНА,JAGODINA,202.68,13.84,28.93,36.08,21.15,53.83
"71048","738093",ДРАГОШЕВАЦ,DRAGOŠEVAC,ЈАГОДИНА,JAGODINA,349.83,14.89,26.67,33.78,24.67,65.44
"71145","741566",ДОБРОДО,DOBRODO,УЖИЦЕ,UŽICE,443.46,11.64,21.98,36.21,30.17,71.85
"70068","702498",ГВОЗДАЦ,GVOZDAC,БАЈИНА БАШТА,BAJINA BAŠTA,831.43,16.22,26.45,36.29,21.04,59.38
"71030","737739",ЛОЋИКА,LOĆIKA,РЕКОВАЦ,REKOVAC,230.39,12.33,22.15,34.93,30.59,75.20
"71030","737844",СИЉЕВИЦА,SILJEVICA,РЕКОВАЦ,REKOVAC,506.67,3.31,15.70,19.83,61.16,181.40
"70904","731412",ДРЕНОВАЦ,DRENOVAC,ПАРАЋИН,PARAĆIN,167.49,13.76,30.63,35.69,19.91,50.78
"70742","725838",ГОРЊА КРАВАРИЦА,GORNJA KRAVARICA,ЛУЧАНИ,LUČANI,525.40,15.90,20.49,33.15,30.46,86.43
"70653","719994",ПЕЧЕНОГ,PEČENOG,КРАЉЕВО,KRALJEVO,343.78,10.63,25.89,37.60,25.89,57.51
"70904","731315",БУЉАНЕ,BULJANE,ПАРАЋИН,PARAĆIN,569.65,14.15,28.89,35.55,21.41,55.17
"71048","738433",ТРНАВА,TRNAVA,ЈАГОДИНА,JAGODINA,139.07,14.71,33.86,37.58,13.85,39.97
"70599","717029",КУСОВАЦ,KUSOVAC,КНИЋ,KNIĆ,279.82,11.11,31.58,39.77,17.54,40.16
