MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,ChgCLC_211,ChgCLC_221,ChgCLC_222,ChgCLC_231,ChgCLC_242,ChgCLC_243,ChgCLC_31,ChgCLC_321,ChgCLC_324,ChgCLC_411,Decl/Grow
"70734","725480",КЛУПЦИ,KLUPCI,ЛОЗНИЦА,LOZNICA,0.00,0.00,0.00,0.00,-1.24,-0.06,-0.06,0.00,0.00,0.00,Population decline
"70637","718408",БРДАРИЦА,BRDARICA,КОЦЕЉЕВА,KOCELJEVA,152.28,0.00,0.00,4.01,-111.34,4.54,-49.86,0.00,0.00,0.00,Population decline
"70483","713783",ЦЕРОВА,CEROVA,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,0.00,0.00,146.71,-146.95,-0.44,0.68,0.00,0.00,0.00,Population decline
"70327","706426",БРЕСТОВАЦ,BRESTOVAC,БОР,BOR,-11.27,0.00,0.00,-38.53,-123.62,-129.31,170.45,36.18,-110.46,0.00,Population decline
"70491","713872",ВЕЛИКИ ПОПОВИЋ,VELIKI POPOVIĆ,ДЕСПОТОВАЦ,DESPOTOVAC,-31.06,0.00,0.00,-34.06,34.99,30.97,-8.77,0.00,-0.05,0.00,Population decline
"70629","718289",РАДАНОВЦИ,RADANOVCI,КОСЈЕРИЋ,KOSJERIĆ,0.00,0.00,0.00,0.28,-0.22,-49.16,122.97,0.00,-73.86,0.00,Population decline
"70360","708534",ДИВЧИБАРЕ,DIVČIBARE,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,-35.38,-106.43,-236.43,17.28,0.00,-26.72,0.00,Population decline
"70491","714143",СЛАДАЈА,SLADAJA,ДЕСПОТОВАЦ,DESPOTOVAC,0.00,0.00,0.00,-36.35,-2.61,98.21,307.09,-69.19,-335.92,0.00,Population decline
"70483","713678",РУДНИК,RUDNIK,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,0.00,0.00,0.00,-128.89,-40.99,103.77,81.87,-17.54,0.00,0.00,Population decline
"70068","702552",ЗАРОЖЈЕ,ZAROŽJE,БАЈИНА БАШТА,BAJINA BAŠTA,0.00,0.00,0.00,140.75,-153.47,-84.47,21.26,68.07,7.87,0.00,Population decline
"71153","742112",КРЋЕВАЦ,KRĆEVAC,ТОПОЛА,TOPOLA,250.13,0.00,0.00,-32.08,-191.08,-26.97,0.00,0.00,0.00,0.00,Population decline
"71161","742414",КАЛОВО,KALOVO,ТРГОВИШТЕ,TRGOVIŠTE,0.00,0.00,0.00,0.15,0.00,1.21,181.88,-55.27,-168.62,0.00,Population decline
"70882","731170",КОЊИЦ,KONJIC,ОСЕЧИНА,OSEČINA,0.00,0.00,0.00,0.00,-49.36,20.68,28.68,0.00,0.00,0.00,Population decline
"70947","732940",ДРМНО,DRMNO,ПОЖАРЕВАЦ,POŽAREVAC,-156.46,0.00,0.00,-34.22,-279.02,-1.58,0.00,0.00,311.43,0.00,Population decline
"71269","746185",ДОБРИЋ,DOBRIĆ,ШАБАЦ,ŠABAC,525.60,0.00,0.00,0.00,-472.25,-37.66,-0.47,0.00,0.00,0.00,Population decline
"70793","726923",АМАЈИЋ,AMAJIĆ,МАЛИ ЗВОРНИК,MALI ZVORNIK,0.00,0.00,0.00,0.00,-27.87,0.01,4.06,24.59,-0.57,0.00,Population decline
"70165","703966",БРАЈКОВАЦ,BRAJKOVAC,ЛАЗАРЕВАЦ,LAZAREVAC,151.00,0.00,0.00,0.00,-50.70,-108.05,7.76,0.00,0.00,0.00,Population decline
"70360","708631",ЈАЗОВИК,JAZOVIK,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,0.00,-43.63,37.69,-1.16,0.00,0.00,0.00,Population decline
"70165","703940",БАРОШЕВАЦ,BAROŠEVAC,ЛАЗАРЕВАЦ,LAZAREVAC,0.64,0.00,0.00,0.00,-182.74,3.78,-57.39,0.00,53.51,0.00,Population decline
"70173","704474",ПРУЖАТОВАЦ,PRUŽATOVAC,МЛАДЕНОВАЦ,MLADENOVAC,187.24,0.00,0.00,-0.06,-57.41,-127.44,0.00,0.00,0.00,0.00,Population decline
"70700","723100",РАТКОВАЦ,RATKOVAC,ЛАЈКОВАЦ,LAJKOVAC,93.67,0.00,0.00,-41.98,-1.11,-50.51,-0.08,0.00,0.00,0.00,Population decline
"70165","704059",ЖУПАЊАЦ,ŽUPANJAC,ЛАЗАРЕВАЦ,LAZAREVAC,88.60,0.00,0.00,0.00,-3.56,-92.96,0.50,0.00,0.23,0.00,Population decline
"70793","727024",САКАР,SAKAR,МАЛИ ЗВОРНИК,MALI ZVORNIK,0.00,0.00,0.00,0.00,9.23,-59.05,99.64,0.00,-49.51,0.00,Population decline
"71269","746134",ГОРЊА ВРАЊСКА,GORNJA VRANJSKA,ШАБАЦ,ŠABAC,225.50,0.00,0.00,0.00,-227.40,-6.90,0.01,0.00,0.00,0.00,Population decline
"70106","703621",БЕЛИ ПОТОК,BELI POTOK,ВОЖДОВАЦ,VOŽDOVAC,-8.86,0.00,0.00,0.00,-163.67,-17.47,106.44,0.00,-71.26,0.00,Population growth
"71340","733067",ОСТРОВО,OSTROVO,КОСТОЛАЦ,KOSTOLAC,68.08,0.00,0.00,-26.21,-44.13,0.00,12.16,0.00,25.76,-0.86,Population decline
"71269","746339",МАОВИ,MAOVI,ШАБАЦ,ŠABAC,658.60,0.00,0.00,0.00,-596.27,-131.62,-0.35,0.00,0.00,0.00,Population decline
"70360","708321",БЛИЗОЊЕ,BLIZONJE,ВАЉЕВО,VALJEVO,41.12,0.00,0.00,0.00,-241.61,194.63,5.87,0.00,0.00,0.00,Population decline
"70386","709379",ДОЊА ЛИВАДИЦА,DONJA LIVADICA,ВЕЛИКА ПЛАНА,VELIKA PLANA,375.12,0.00,0.00,0.00,-635.62,383.28,16.27,0.00,-138.57,-5.56,Population decline
"70661","720470",ЛИПЕНОВИЋ,LIPENOVIĆ,КРУПАЊ,KRUPANJ,7.71,0.00,0.00,-11.04,-2.99,22.13,43.63,0.00,-58.27,0.00,Population decline
"70912","731838",КЛАДУРОВО,KLADUROVO,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,-177.82,0.00,0.00,-49.86,215.58,12.17,0.37,0.00,-0.44,0.00,Population decline
"70882","731129",ГОРЊЕ ЦРНИЉЕВО,GORNJE CRNILJEVO,ОСЕЧИНА,OSEČINA,0.00,0.00,0.00,-93.42,41.22,58.47,-6.28,0.00,0.00,0.00,Population decline
"70785","726907",ТОПОЛНИЦА,TOPOLNICA,МАЈДАНПЕК,MAJDANPEK,0.00,0.00,0.00,-535.50,166.49,562.56,-281.78,-61.95,150.19,0.00,Population decline
"70912","731749",ВЕЛИКИ ПОПОВАЦ,VELIKI POPOVAC,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,3.93,0.00,0.00,0.00,45.13,-0.24,0.31,0.00,0.00,0.00,Population decline
"71269","746371",МИОКУС,MIOKUS,ШАБАЦ,ŠABAC,-0.16,0.00,0.00,0.00,0.10,0.11,28.96,0.00,-29.06,0.00,Population decline
"70475","712906",ВИНЦИ,VINCI,ГОЛУБАЦ,GOLUBAC,5.86,0.00,0.00,-0.06,-12.40,-28.23,33.83,0.56,-73.46,0.00,Population decline
"71269","746240",ЈЕВРЕМОВАЦ,JEVREMOVAC,ШАБАЦ,ŠABAC,172.34,0.00,0.00,0.00,-196.79,-63.89,0.00,0.00,0.00,0.00,Population decline
"70394","709603",КУСИЋЕ,KUSIĆE,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,465.09,0.00,0.00,0.05,-480.79,-57.50,80.23,-8.76,1.68,0.00,Population decline
"70394","709590",КУРЈАЧЕ,KURJAČE,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,-32.83,0.00,0.00,-0.05,-152.28,104.86,42.57,0.00,42.79,0.00,Population decline
"70661","720569",ЦЕРОВА,CEROVA,КРУПАЊ,KRUPANJ,36.39,0.00,0.00,-35.43,-0.10,61.79,114.38,0.00,-177.02,0.00,Population decline
"70912","732028",ТРНОВЧЕ,TRNOVČE,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,30.17,0.00,0.00,0.00,-152.87,93.67,29.03,0.00,0.00,0.00,Population decline
"70661","720496",ПЛАНИНА,PLANINA,КРУПАЊ,KRUPANJ,0.00,0.00,0.00,0.00,-0.36,34.15,1.10,0.00,-34.89,0.00,Population decline
"70882","731226",ОСТРУЖАЊ,OSTRUŽANJ,ОСЕЧИНА,OSEČINA,0.00,0.00,0.00,-60.18,48.65,57.04,-33.68,0.00,0.00,0.00,Population decline
"71102","740586",БАЧИНАЦ,BAČINAC,СМЕДЕРЕВСКА ПАЛАНКА,SMEDEREVSKA PALANKA,-200.88,0.00,0.00,74.70,179.32,61.66,0.00,0.00,-114.80,0.00,Population decline
"70238","705101",СОПОТ,SOPOT,СОПОТ,SOPOT,0.00,0.00,0.00,0.00,-13.50,-0.38,0.00,0.00,0.00,0.00,Population decline
"71161","742368",ДОЊИ КОЗЈИ ДОЛ,DONJI KOZJI DOL,ТРГОВИШТЕ,TRGOVIŠTE,0.00,0.00,0.00,0.00,0.00,1.32,23.98,0.64,-25.94,0.00,Population decline
"70092","703516",БЕЉИНА,BELJINA,БАРАЈЕВО,BARAJEVO,311.89,0.00,-38.05,0.00,-280.14,46.84,6.46,0.00,0.00,0.00,Population growth
"71218","744557",ВРЕЛО,VRELO,УБ,UB,248.19,0.00,0.00,-50.83,-123.75,24.90,-15.97,0.00,-42.91,0.00,Population decline
"70777","726664",РУЈЕВАЦ,RUJEVAC,ЉУБОВИЈА,LJUBOVIJA,0.00,0.00,0.00,-149.30,95.52,195.06,140.79,0.00,-282.08,0.00,Population decline
"70912","731897",МАЛО ЛАОЛЕ,MALO LAOLE,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,31.84,0.00,0.00,0.00,-27.48,-3.00,-0.72,0.00,-0.64,0.00,Population decline
"71153","741914",БЕЛОСАВЦИ,BELOSAVCI,ТОПОЛА,TOPOLA,24.41,0.00,0.00,-23.81,-102.01,19.64,-0.02,0.00,0.00,0.00,Population decline
"70661","720348",БОГОШТИЦА,BOGOŠTICA,КРУПАЊ,KRUPANJ,130.39,0.00,0.00,-100.65,32.31,2.24,84.17,-39.94,-108.52,0.00,Population decline
"70912","731803",ЖДРЕЛО,ŽDRELO,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,1.20,0.00,0.00,-217.13,119.28,-55.55,-0.94,0.00,69.74,0.00,Population decline
"71153","742104",КЛОКА,KLOKA,ТОПОЛА,TOPOLA,221.49,0.00,0.00,-133.93,-93.14,11.80,-6.22,0.00,0.00,0.00,Population decline
"70165","704105",ЛЕСКОВАЦ,LESKOVAC,ЛАЗАРЕВАЦ,LAZAREVAC,209.34,0.00,-1.10,0.00,-187.39,-28.08,35.42,0.00,-0.37,0.00,Population decline
"70734","725196",БАЊА КОВИЉАЧА,BANJA KOVILJAČA,ЛОЗНИЦА,LOZNICA,0.00,0.00,0.00,2.98,17.78,-0.14,-5.52,0.00,-25.87,0.00,Population decline
"70165","704156",ПЕТКА,PETKA,ЛАЗАРЕВАЦ,LAZAREVAC,34.81,0.00,0.00,-6.61,-141.28,-42.79,14.64,0.00,-0.02,0.00,Population decline
"70785","726834",КЛОКОЧЕВАЦ,KLOKOČEVAC,МАЈДАНПЕК,MAJDANPEK,0.00,0.00,0.00,-157.94,-72.44,317.23,-141.10,-42.21,96.45,0.00,Population decline
"70360","708305",БЕЛОШЕВАЦ,BELOŠEVAC,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,0.00,47.66,-138.44,0.11,0.00,45.26,0.00,Population decline
"70521","714925",ПОРОДИН,PORODIN,ЖАБАРИ,ŽABARI,284.64,-15.37,-3.01,0.00,-533.86,174.48,305.77,0.00,-237.97,0.00,Population decline
"71102","740616",ВОДИЦЕ,VODICE,СМЕДЕРЕВСКА ПАЛАНКА,SMEDEREVSKA PALANKA,-76.17,0.00,0.22,0.00,-19.39,32.62,-11.20,0.00,0.00,0.00,Population decline
"70360","709026",СТАПАР,STAPAR,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,-0.02,-6.80,6.78,0.05,0.00,0.00,0.00,Population decline
"70165","704270",ЧИБУТКОВИЦА,ČIBUTKOVICA,ЛАЗАРЕВАЦ,LAZAREVAC,397.44,0.00,0.00,-48.85,-172.28,-213.06,0.89,0.00,0.00,0.00,Population decline
"70386","709344",ВЕЛИКА ПЛАНА,VELIKA PLANA,ВЕЛИКА ПЛАНА,VELIKA PLANA,210.10,0.00,0.00,0.00,-341.70,93.24,27.29,0.00,-113.49,0.00,Population decline
"70700","723088",ПРИДВОРИЦА,PRIDVORICA,ЛАЈКОВАЦ,LAJKOVAC,104.24,0.00,0.00,-91.73,0.87,-20.69,7.31,0.00,0.00,0.00,Population decline
"70866","729663",АМЗИЋИ,AMZIĆI,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,26.23,-0.11,-26.39,-1.04,0.00,-0.00,0.00,Population decline
"70572","716553",ВЕЛИКА КАМЕНИЦА,VELIKA KAMENICA,КЛАДОВО,KLADOVO,-152.60,0.00,0.00,442.67,-386.09,-529.48,-188.21,63.82,745.10,0.00,Population decline
"70572","716707",ПОДВРШКА,PODVRŠKA,КЛАДОВО,KLADOVO,-128.81,0.00,0.00,0.02,115.69,-444.01,134.44,0.00,326.03,0.00,Population decline
"70734","725498",КОЗЈАК,KOZJAK,ЛОЗНИЦА,LOZNICA,4.47,0.00,0.00,-4.22,-0.02,-0.23,0.02,0.00,0.00,0.00,Population decline
"70831","728292",НАНОМИР,NANOMIR,МИОНИЦА,MIONICA,50.90,0.00,0.00,0.00,-126.46,75.59,-0.03,0.00,0.00,0.00,Population decline
"70769","726273",ЖИВКОВЦИ,ŽIVKOVCI,ЉИГ,LJIG,0.00,0.00,0.00,-0.09,27.14,-110.70,83.65,0.00,0.00,0.00,Population decline
"70840","728535",ДУПЉАНЕ,DUPLJANE,НЕГОТИН,NEGOTIN,-14.58,0.00,0.00,36.50,-122.31,101.19,1.36,0.00,-35.07,0.00,Population decline
"70912","731854",КРВИЈЕ,KRVIJE,ПЕТРОВАЦ НА МЛАВИ,PETROVAC NA MLAVI,-0.07,-0.53,0.00,0.00,-96.71,90.44,6.87,0.00,0.00,0.00,Population decline
"70521","714895",МИРИЈЕВО,MIRIJEVO,ЖАБАРИ,ŽABARI,-85.03,0.00,0.00,0.00,31.63,-35.79,89.17,0.00,0.02,0.00,Population decline
"70700","723002",ЈАБУЧЈЕ,JABUČJE,ЛАЈКОВАЦ,LAJKOVAC,565.66,0.00,0.00,-66.11,-620.52,-14.72,39.12,0.00,0.00,0.00,Population decline
"70165","704199",САКУЉА,SAKULJA,ЛАЗАРЕВАЦ,LAZAREVAC,0.00,0.00,0.00,0.00,-34.15,-3.93,-14.76,0.00,492.63,0.00,No population
"70092","703486",АРНАЈЕВО,ARNAJEVO,БАРАЈЕВО,BARAJEVO,313.34,0.00,0.14,0.00,-313.26,-0.08,-0.14,0.00,0.00,0.00,Population growth
"71218","744891",ЦРВЕНА ЈАБУКА,CRVENA JABUKA,УБ,UB,0.24,0.00,0.00,0.00,-2.09,-0.24,0.01,0.00,0.00,0.00,Population decline
"80497","804983",ВАШИЦА,VAŠICA,ШИД,ŠID,-6.06,0.00,0.00,0.00,-0.00,0.00,-1.10,0.00,1.98,0.00,Population decline
"71161","742449",МАЛА РЕКА,MALA REKA,ТРГОВИШТЕ,TRGOVIŠTE,0.00,0.00,0.00,1.49,0.00,0.00,-15.06,1.05,12.52,0.00,Population decline
"70351","707724",ВОГАНЦЕ,VOGANCE,БУЈАНОВАЦ,BUJANOVAC,0.00,0.00,0.00,0.00,0.00,-0.08,-1.19,-9.79,11.07,0.00,No data
"71269","746312",МАЛА ВРАЊСКА,MALA VRANJSKA,ШАБАЦ,ŠABAC,118.05,0.00,0.00,0.00,-154.71,0.32,0.38,0.00,0.00,0.00,Population decline
"70408","709867",ДРАГОЈЕВАЦ,DRAGOJEVAC,ВЛАДИМИРЦИ,VLADIMIRCI,-33.41,0.00,0.00,0.00,33.02,-0.59,6.22,0.00,-6.21,0.00,Population decline
"70394","709620",МАЈИЛОВАЦ,MAJILOVAC,ВЕЛИКО ГРАДИШТЕ,VELIKO GRADIŠTE,-24.65,0.00,0.00,0.05,-23.50,-140.38,109.72,0.00,81.88,0.00,Population decline
"71102","740659",ГРЧАЦ,GRČAC,СМЕДЕРЕВСКА ПАЛАНКА,SMEDEREVSKA PALANKA,318.97,0.00,0.00,0.00,-330.66,48.08,-32.83,0.00,9.10,0.00,Population decline
"70360","708437",ВЛАШЧИЋ,VLAŠČIĆ,ВАЉЕВО,VALJEVO,0.00,0.00,0.00,0.00,-92.78,90.58,2.20,0.00,0.00,0.00,Population decline
"70033","701467",ВЕНЧАНЕ,VENČANE,АРАНЂЕЛОВАЦ,ARANĐELOVAC,129.42,0.00,-70.98,-135.38,111.89,-48.24,13.29,0.00,0.00,0.00,Population decline
"70840","728756",САМАРИНОВАЦ,SAMARINOVAC,НЕГОТИН,NEGOTIN,116.98,0.00,0.00,0.00,-86.12,-30.37,0.00,0.00,-0.49,0.00,Population decline
"71102","740683",МРАМОРАЦ,MRAMORAC,СМЕДЕРЕВСКА ПАЛАНКА,SMEDEREVSKA PALANKA,59.23,0.00,0.59,0.00,-62.23,-38.87,41.28,0.00,0.00,0.00,Population decline
"70831","728101",ВЕЛИКА МАРИШТА,VELIKA MARIŠTA,МИОНИЦА,MIONICA,60.32,0.00,0.00,-6.57,-134.25,80.67,-0.16,0.00,0.00,0.00,Population decline
"70882","731293",ЦАРИНА,CARINA,ОСЕЧИНА,OSEČINA,4.25,0.00,0.00,-0.06,126.98,-3.31,185.53,-86.35,-227.04,0.00,Population decline
"80136","801313",ЂУРЂЕВО,ĐURĐEVO,ЖАБАЉ,ŽABALJ,159.52,0.00,0.00,8.36,-211.70,0.00,0.00,0.00,0.07,0.03,Population decline
"80063","800376",НОВА ГАЈДОБРА,NOVA GAJDOBRA,БАЧКА ПАЛАНКА,BAČKA PALANKA,-8.88,0.00,0.00,-103.43,-14.04,0.00,0.00,0.00,0.00,0.00,Population decline
"70947","733130",ТРЊАНЕ,TRNJANE,ПОЖАРЕВАЦ,POŽAREVAC,3.92,0.00,0.00,0.00,0.00,-269.68,24.25,0.00,244.45,0.00,Population decline
"70947","732974",КАСИДОЛ,KASIDOL,ПОЖАРЕВАЦ,POŽAREVAC,5.79,0.00,0.00,0.00,-31.25,23.76,0.97,0.00,0.00,0.00,Population decline
"70947","732931",ДРАГОВАЦ,DRAGOVAC,ПОЖАРЕВАЦ,POŽAREVAC,193.70,0.00,0.00,0.00,-273.69,17.50,-0.80,0.00,-0.10,0.00,Population decline
"70807","727229",СМОЉИНАЦ,SMOLJINAC,МАЛО ЦРНИЋЕ,MALO CRNIĆE,-3.77,0.00,0.00,0.00,-92.47,-18.88,-44.42,0.00,160.61,0.00,Population decline
"70408","709875",ЗВЕЗД,ZVEZD,ВЛАДИМИРЦИ,VLADIMIRCI,103.73,0.00,0.00,0.00,-169.81,0.33,-0.77,0.00,0.00,0.00,Population decline
"70068","702714",ПЕРУЋАЦ,PERUĆAC,БАЈИНА БАШТА,BAJINA BAŠTA,0.00,0.00,0.00,0.00,-38.86,-5.59,0.03,0.00,0.01,0.00,Population decline
"70254","705179",РУШАЊ,RUŠANJ,ЧУКАРИЦА,ČUKARICA,1.67,0.00,0.00,-4.32,-190.73,26.35,12.02,0.00,169.38,0.00,Population growth
"70190","704768",ПИРОМАН,PIROMAN,ОБРЕНОВАЦ,OBRENOVAC,-5.70,0.00,0.00,-7.12,22.34,23.50,0.00,0.00,-33.13,0.00,Population decline
"70190","704717",ЉУБИНИЋ,LJUBINIĆ,ОБРЕНОВАЦ,OBRENOVAC,85.76,0.00,0.00,0.00,-60.84,-30.36,-0.03,0.00,0.00,0.00,Population decline
"80284","802786",КАЋ,KAĆ,НОВИ САД,NOVI SAD,-119.54,0.00,67.88,33.84,-36.72,108.59,40.65,0.00,-156.45,38.05,Population growth
"80152","801518",БОТОШ,BOTOŠ,ЗРЕЊАНИН,ZRENJANIN,240.16,0.00,0.00,-32.64,-411.17,3.56,-0.06,0.00,-27.56,-0.00,Population decline
"80152","801615",ЛУКИЋЕВО,LUKIĆEVO,ЗРЕЊАНИН,ZRENJANIN,-54.99,0.00,0.00,0.00,-43.08,0.00,0.00,0.00,0.00,0.00,Population decline
"70734","725676",СТРАЖА,STRAŽA,ЛОЗНИЦА,LOZNICA,-40.03,0.00,0.00,35.16,0.24,-0.24,0.00,0.00,0.00,0.00,Population decline
"71269","746533",СИНОШЕВИЋ,SINOŠEVIĆ,ШАБАЦ,ŠABAC,101.23,0.00,0.00,0.00,-37.40,-74.50,-0.13,0.00,0.00,0.00,Population decline
"70807","727237",ТОПОНИЦА,TOPONICA,МАЛО ЦРНИЋЕ,MALO CRNIĆE,18.42,0.00,0.00,-0.89,-74.81,-294.09,325.92,0.00,-43.61,0.00,Population decline
"71218","744697",ЛОНЧАНИК,LONČANIK,УБ,UB,193.23,0.00,0.00,-33.79,-198.25,52.99,-0.00,0.00,0.00,0.00,Population decline
"70696","722839",МИШЉЕНОВАЦ,MIŠLJENOVAC,КУЧЕВО,KUČEVO,137.97,0.00,0.00,94.43,-322.71,-51.14,-38.27,0.00,175.39,0.00,Population decline
"70840","728489",БУКОВЧЕ,BUKOVČE,НЕГОТИН,NEGOTIN,194.63,-216.83,0.00,0.00,-0.00,-91.46,94.12,0.00,67.23,0.00,Population decline
"70351","708194",СТАРАЦ,STARAC,БУЈАНОВАЦ,BUJANOVAC,0.00,0.00,0.00,-88.48,0.07,125.58,-164.07,-42.97,169.87,0.00,No data
"70351","708232",УЗОВО,UZOVO,БУЈАНОВАЦ,BUJANOVAC,0.00,0.00,0.00,2.72,0.00,11.00,-66.02,0.37,51.92,0.00,No data
"70963","733784",ЉАНИК,LJANIK,ПРЕШЕВО,PREŠEVO,0.00,0.00,0.00,0.00,0.00,0.00,-65.85,0.95,64.90,0.00,No data
"71269","746436",ПЕТКОВИЦА,PETKOVICA,ШАБАЦ,ŠABAC,1.30,0.00,0.00,0.00,-0.02,0.03,-13.45,0.00,12.14,0.00,Population decline
"70254","705187",СРЕМЧИЦА,SREMČICA,ЧУКАРИЦА,ČUKARICA,-20.63,0.00,0.00,0.00,-13.13,2.39,-25.62,0.00,59.85,0.00,Population growth
"70696","722812",МАЛА БРЕСНИЦА,MALA BRESNICA,КУЧЕВО,KUČEVO,10.01,0.00,0.00,0.00,-0.15,-46.58,-2.08,0.00,38.79,0.00,Population decline
"70637","718475",ДРАГИЊЕ,DRAGINJE,КОЦЕЉЕВА,KOCELJEVA,193.53,0.00,0.00,0.00,-63.08,-70.02,-79.55,0.00,0.00,0.00,Population decline
"70734","725579",ЛОЗНИЧКО ПОЉЕ,LOZNIČKO POLJE,ЛОЗНИЦА,LOZNICA,86.22,0.00,0.00,0.00,-53.68,0.00,0.00,0.00,-72.64,27.29,Population decline
"70807","727121",ЗАБРЕГА,ZABREGA,МАЛО ЦРНИЋЕ,MALO CRNIĆE,0.30,0.00,0.00,0.00,0.00,-76.64,2.78,0.00,77.33,0.00,Population decline
"70807","727253",ШАПИНЕ,ŠAPINE,МАЛО ЦРНИЋЕ,MALO CRNIĆE,6.07,0.00,0.00,25.54,-153.48,-116.75,123.45,0.00,114.41,0.00,Population decline
"70696","722758",ЗЕЛЕНИК,ZELENIK,КУЧЕВО,KUČEVO,-4.18,0.00,0.00,0.00,4.09,0.44,35.80,0.00,-36.16,0.00,Population decline
"80063","800384",ОБРОВАЦ,OBROVAC,БАЧКА ПАЛАНКА,BAČKA PALANKA,-0.01,0.00,0.00,-45.48,-0.00,0.00,0.00,0.00,0.00,0.00,Population decline
"80446","804665",БАЧКИ ЈАРАК,BAČKI JARAK,ТЕМЕРИН,TEMERIN,-7.51,0.00,0.00,-0.29,-29.10,-6.30,0.00,0.00,0.00,0.00,Population decline
"71099","740535",СУВОДОЛ,SUVODOL,СМЕДЕРЕВО,SMEDEREVO,-193.16,20.25,257.40,0.21,-13.70,-70.93,-0.12,0.00,0.00,0.00,Population decline
"70696","722740",ДУБОКА,DUBOKA,КУЧЕВО,KUČEVO,0.00,0.00,0.00,98.25,-33.13,95.41,-27.71,-69.75,-93.79,0.00,Population decline
"71269","746274",КРИВАЈА,KRIVAJA,ШАБАЦ,ŠABAC,208.59,0.00,0.00,-0.98,-200.16,-2.56,33.15,0.00,-38.04,0.00,Population decline
"70696","722731",ВУКОВИЋ,VUKOVIĆ,КУЧЕВО,KUČEVO,37.22,0.00,0.00,0.00,-36.89,-0.05,37.05,0.00,-37.32,0.00,Population decline
"71099","740306",ВРБОВАЦ,VRBOVAC,СМЕДЕРЕВО,SMEDEREVO,25.53,-70.70,-8.92,0.00,-86.06,140.15,0.00,0.00,0.00,0.00,Population decline
"70408","709972",МЕСАРЦИ,MESARCI,ВЛАДИМИРЦИ,VLADIMIRCI,70.46,0.00,0.00,0.00,-98.07,7.60,-0.01,0.00,0.00,0.00,Population decline
"71269","746126",ВОЛУЈАЦ,VOLUJAC,ШАБАЦ,ŠABAC,90.50,0.00,0.00,0.00,-96.78,16.99,-16.34,0.00,0.00,0.00,Population decline
"70734","725412",ЈАДРАНСКА ЛЕШНИЦА,JADRANSKA LEŠNICA,ЛОЗНИЦА,LOZNICA,-0.06,0.00,0.00,0.00,31.85,-0.11,-77.98,0.00,46.30,0.00,Population decline
"70866","729809",ДРАЖЕВИЋИ,DRAŽEVIĆI,НОВА ВАРОШ,NOVA VAROŠ,0.00,0.00,0.00,11.89,47.58,-13.81,232.77,-27.48,-203.37,0.00,Population decline
"70475","712914",ВОЈИЛОВО,VOJILOVO,ГОЛУБАЦ,GOLUBAC,-2.75,0.00,0.00,0.00,-4.67,7.05,0.38,0.00,0.00,0.00,Population decline
"80284","802794",КИСАЧ,KISAČ,НОВИ САД,NOVI SAD,77.62,0.00,0.00,0.00,-91.43,-0.81,0.00,0.00,0.00,0.00,Population growth
"80080","800724",МАГЛИЋ,MAGLIĆ,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,-3.07,0.00,0.00,-39.52,0.00,0.11,0.00,0.00,0.00,0.00,Population decline
"80080","800694",БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,40.23,0.00,0.00,-93.66,-91.74,0.00,0.00,0.00,-19.59,45.19,Population decline
"70734","725218",БРАДИЋ,BRADIĆ,ЛОЗНИЦА,LOZNICA,66.89,0.00,0.00,0.00,-67.68,43.23,11.66,0.00,-54.07,0.00,Population decline
"70696","722693",БРОДИЦА,BRODICA,КУЧЕВО,KUČEVO,0.00,0.00,0.00,-72.21,41.72,29.35,-40.33,0.28,41.19,0.00,Population decline
"70190","704822",ТРСТЕНИЦА,TRSTENICA,ОБРЕНОВАЦ,OBRENOVAC,118.63,0.00,0.00,0.00,-56.06,-60.40,47.25,0.00,0.00,0.00,Population decline
"70696","722898",РАКОВА БАРА,RAKOVA BARA,КУЧЕВО,KUČEVO,0.00,0.00,0.00,52.64,38.57,58.87,-72.37,44.46,-122.17,0.00,Population decline
"71072","739618",ЗАХУМСКО,ZAHUMSKO,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.14,0.00,11.28,-0.01,-11.40,0.00,Population decline
"71072","739324",ВИСОЧКА,VISOČKA,СЈЕНИЦА,SJENICA,0.00,0.00,0.00,0.00,0.03,0.00,64.12,0.23,-67.41,0.00,Population decline
