MatBrO,MatBrNas,ImeNasCir,ImeNasLat,ImeOpsCir,ImeOpsLat,TT_car_min,Acc_Name,Decl/Grow,Acc_Key
"70998","735507",ВЛАСОВО,VLASOVO,ПРОКУПЉЕ,PROKUPLJE,58.74,Inaccessible areas with population growth,Population growth,"3"
"70998","736155",ПИСКАЉЕ,PISKALJE,ПРОКУПЉЕ,PROKUPLJE,38.24,Inaccessible areas with population decline,Population decline,"4"
"70998","735671",ДОБРОТИЋ,DOBROTIĆ,ПРОКУПЉЕ,PROKUPLJE,10.29,Accessible areas with population decline,Population decline,"2"
"70998","736198",ПРЕКАШНИЦА,PREKAŠNICA,ПРОКУПЉЕ,PROKUPLJE,33.34,Inaccessible areas with population decline,Population decline,"4"
"70874","730858",РАЈЧИНОВИЋКА ТРНАВА,RAJČINOVIĆKA TRNAVA,НОВИ ПАЗАР,NOVI PAZAR,19.40,Accessible areas with population growth,Population growth,"1"
"70998","735680",ДОЊА БЕЈАШНИЦА,DONJA BEJAŠNICA,ПРОКУПЉЕ,PROKUPLJE,25.90,Inaccessible areas with population decline,Population decline,"4"
"70688","722022",ИГРИШТЕ,IGRIŠTE,КУРШУМЛИЈА,KURŠUMLIJA,27.82,Inaccessible areas with population decline,Population decline,"4"
"71315","729418",ПАЛИГРАЦЕ,PALIGRACE,ЦРВЕНИ КРСТ,CRVENI KRST,26.40,Inaccessible areas with population growth,Population growth,"3"
"70688","722456",РАЧА,RAČA,КУРШУМЛИЈА,KURŠUMLIJA,18.93,Accessible areas with population decline,Population decline,"2"
"70050","702242",МОДРА СТЕНА,MODRA STENA,БАБУШНИЦА,BABUŠNICA,14.00,Accessible areas with population decline,Population decline,"2"
"70050","702307",РАДИЊИНЦЕ,RADINJINCE,БАБУШНИЦА,BABUŠNICA,16.26,Accessible areas with population decline,Population decline,"2"
"71030","737615",ВУКМАНОВАЦ,VUKMANOVAC,РЕКОВАЦ,REKOVAC,11.59,Accessible areas with population decline,Population decline,"2"
"71242","745545",ВИЉУША,VILJUŠA,ЧАЧАК,ČAČAK,8.65,Accessible areas with population growth,Population growth,"1"
"70866","729680",БОЖЕТИЋИ,BOŽETIĆI,НОВА ВАРОШ,NOVA VAROŠ,35.70,Inaccessible areas with population decline,Population decline,"4"
"70025","701335",ТЕШИЦА,TEŠICA,АЛЕКСИНАЦ,ALEKSINAC,14.08,Accessible areas with population decline,Population decline,"2"
"70025","700835",ГОРЊЕ СУХОТНО,GORNJE SUHOTNO,АЛЕКСИНАЦ,ALEKSINAC,20.21,Accessible areas with population decline,Population decline,"2"
"70017","700193",ГОРЊИ СТУПАЊ,GORNJI STUPANJ,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,17.17,Accessible areas with population decline,Population decline,"2"
"70025","701319",СТУБЛИНА,STUBLINA,АЛЕКСИНАЦ,ALEKSINAC,12.30,Accessible areas with population decline,Population decline,"2"
"70017","700029",АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,0.00,Municipality centre,Population decline,"5"
"70980","734462",ВРБОВО,VRBOVO,ПРИЈЕПОЉЕ,PRIJEPOLJE,46.62,Inaccessible areas with population decline,Population decline,"4"
"70866","729850",ЉЕПОЈЕВИЋИ,LJEPOJEVIĆI,НОВА ВАРОШ,NOVA VAROŠ,45.75,Inaccessible areas with population decline,Population decline,"4"
"70955","733440",ПОЖЕГА,POŽEGA,ПОЖЕГА,POŽEGA,0.00,Municipality centre,Population decline,"5"
"70599","717037",ЛЕСКОВАЦ,LESKOVAC,КНИЋ,KNIĆ,19.15,Accessible areas with population decline,Population decline,"2"
"70742","726095",НЕГРИШОРИ,NEGRIŠORI,ЛУЧАНИ,LUČANI,9.63,Accessible areas with population decline,Population decline,"2"
"71161","742538",СУРЛИЦА,SURLICA,ТРГОВИШТЕ,TRGOVIŠTE,16.74,Accessible areas with population decline,Population decline,"2"
"70262","705489",ПРЕБРЕЗА,PREBREZA,БЛАЦЕ,BLACE,7.51,Accessible areas with population decline,Population decline,"2"
"71315","729574",ТРУПАЛЕ,TRUPALE,ЦРВЕНИ КРСТ,CRVENI KRST,15.00,Accessible areas with population growth,Population growth,"1"
"70734","725285",ГОРЊА БОРИНА,GORNJA BORINA,ЛОЗНИЦА,LOZNICA,23.24,Inaccessible areas with population decline,Population decline,"4"
"70416","710369",КРЖИНЦЕ,KRŽINCE,ВЛАДИЧИН ХАН,VLADIČIN HAN,6.88,Accessible areas with population decline,Population decline,"2"
"70807","727113",ВРБНИЦА,VRBNICA,МАЛО ЦРНИЋЕ,MALO CRNIĆE,18.82,Accessible areas with population decline,Population decline,"2"
"70637","718467",ДОЊЕ ЦРНИЉЕВО,DONJE CRNILJEVO,КОЦЕЉЕВА,KOCELJEVA,24.86,Inaccessible areas with population decline,Population decline,"4"
"70726","724866",ПРЕДЕЈАНЕ (ВАРОШ),PREDEJANE (VAROŠ),ЛЕСКОВАЦ,LESKOVAC,28.73,Inaccessible areas with population decline,Population decline,"4"
"70505","714623",СМИЛОВЦИ,SMILOVCI,ДИМИТРОВГРАД,DIMITROVGRAD,14.76,Accessible areas with population decline,Population decline,"2"
"70548","715310",ДУБОВО,DUBOVO,ЖИТОРАЂА,ŽITORAĐA,17.14,Accessible areas with population decline,Population decline,"2"
"71072","739766",КРЊА ЈЕЛА,KRNJA JELA,СЈЕНИЦА,SJENICA,47.45,Inaccessible areas with population decline,Population decline,"4"
"70050","702005",ГОРЊЕ КРЊИНО,GORNJE KRNJINO,БАБУШНИЦА,BABUŠNICA,7.64,Accessible areas with population decline,Population decline,"2"
"70262","705373",ЂУРЕВАЦ,ĐUREVAC,БЛАЦЕ,BLACE,2.98,Accessible areas with population decline,Population decline,"2"
"70343","707597",ШОШИЋЕ,ŠOŠIĆE,БРУС,BRUS,49.78,Inaccessible areas with population decline,Population decline,"4"
"70416","710270",ЈАГЊИЛО,JAGNJILO,ВЛАДИЧИН ХАН,VLADIČIN HAN,23.30,Inaccessible areas with population decline,Population decline,"4"
"70416","710172",ГАРИЊЕ,GARINJE,ВЛАДИЧИН ХАН,VLADIČIN HAN,12.40,Accessible areas with population decline,Population decline,"2"
"70050","702129",ЗВОНЦЕ,ZVONCE,БАБУШНИЦА,BABUŠNICA,28.87,Inaccessible areas with population decline,Population decline,"4"
"70424","711128",СТРАЊЕВО,STRANJEVO,ВЛАСОТИНЦЕ,VLASOTINCE,28.29,Inaccessible areas with population decline,Population decline,"4"
"71188","744131",ЋУЛИЈЕ,ĆULIJE,ТУТИН,TUTIN,17.29,Accessible areas with population growth,Population growth,"1"
"70173","704300",АМЕРИЋ,AMERIĆ,МЛАДЕНОВАЦ,MLADENOVAC,14.90,Accessible areas with population growth,Population growth,"1"
"70726","723754",БРИЧЕВЉЕ,BRIČEVLJE,ЛЕСКОВАЦ,LESKOVAC,31.31,Inaccessible areas with population decline,Population decline,"4"
"70980","735167",СОПОТНИЦА,SOPOTNICA,ПРИЈЕПОЉЕ,PRIJEPOLJE,34.72,Inaccessible areas with population decline,Population decline,"4"
"71307","729027",ГОРЊА ВРЕЖИНА,GORNJA VREŽINA,ПАНТЕЛЕЈ,PANTELEJ,7.89,Accessible areas with population growth,Population growth,"1"
"71307","729094",ДОЊА ВРЕЖИНА,DONJA VREŽINA,ПАНТЕЛЕЈ,PANTELEJ,2.91,Accessible areas with population growth,Population growth,"1"
"70815","727644",СИЈАРИНА,SIJARINA,МЕДВЕЂА,MEDVEĐA,26.20,Inaccessible areas with population decline,Population decline,"4"
"80462","804819",САВИНО СЕЛО,SAVINO SELO,ВРБАС,VRBAS,14.00,Accessible areas with population decline,Population decline,"2"
"70670","721107",КРУШЕВАЦ,KRUŠEVAC,КРУШЕВАЦ,KRUŠEVAC,0.00,Municipality centre,Population growth,"5"
"71129","740845",ЈЕЗЕРО,JEZERO,СОКОБАЊА,SOKOBANJA,15.41,Accessible areas with population decline,Population decline,"2"
"70602","717916",СКРОБНИЦА,SKROBNICA,КЊАЖЕВАЦ,KNJAŽEVAC,28.63,Inaccessible areas with population decline,Population decline,"4"
"70866","729744",ГОРЊА БЕЛА РЕКА,GORNJA BELA REKA,НОВА ВАРОШ,NOVA VAROŠ,38.01,Inaccessible areas with population decline,Population decline,"4"
"70653","719404",БРЕСНИК,BRESNIK,КРАЉЕВО,KRALJEVO,34.25,Inaccessible areas with population growth,Population growth,"3"
"70602","717614",КАЛИЧИНА,KALIČINA,КЊАЖЕВАЦ,KNJAŽEVAC,6.45,Accessible areas with population decline,Population decline,"2"
"80128","801216",ПАВЛИШ,PAVLIŠ,ВРШАЦ,VRŠAC,54.00,Inaccessible areas with population decline,Population decline,"4"
"80403","804100",ГРГУРЕВЦИ,GRGUREVCI,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,15.00,Accessible areas with population decline,Population decline,"2"
"70726","724386",ЗОЉЕВО,ZOLJEVO,ЛЕСКОВАЦ,LESKOVAC,22.04,Inaccessible areas with population decline,Population decline,"4"
"70424","710741",ГОРЊА ЛОПУШЊА,GORNJA LOPUŠNJA,ВЛАСОТИНЦЕ,VLASOTINCE,20.57,Accessible areas with population decline,Population decline,"2"
"70718","723266",ДОЊЕ ВРАНОВЦЕ,DONJE VRANOVCE,ЛЕБАНЕ,LEBANE,19.04,Accessible areas with population decline,Population decline,"2"
"80012","800023",МОЛ,MOL,АДА,ADA,15.00,Accessible areas with population decline,Population decline,"2"
"80012","800031",ОБОРЊАЧА,OBORNJAČA,АДА,ADA,24.00,Inaccessible areas with population decline,Population decline,"4"
"70980","734535",ГОСТУН,GOSTUN,ПРИЈЕПОЉЕ,PRIJEPOLJE,47.21,Inaccessible areas with population decline,Population decline,"4"
"70688","722146",ЉУТОВА,LJUTOVA,КУРШУМЛИЈА,KURŠUMLIJA,25.34,Inaccessible areas with population decline,Population decline,"4"
"70874","730769",ПОПЕ,POPE,НОВИ ПАЗАР,NOVI PAZAR,20.08,Accessible areas with population growth,Population growth,"1"
"70939","732168",ВЕЛИКИ СУВОДОЛ,VELIKI SUVODOL,ПИРОТ,PIROT,9.88,Accessible areas with population decline,Population decline,"2"
"80373","803758",ЈАРКОВАЦ,JARKOVAC,СЕЧАЊ,SEČANJ,12.00,Accessible areas with population decline,Population decline,"2"
"80454","804690",ВИЛОВО,VILOVO,ТИТЕЛ,TITEL,12.00,Accessible areas with population decline,Population decline,"2"
"80152","801500",БЕЛО БЛАТО,BELO BLATO,ЗРЕЊАНИН,ZRENJANIN,38.00,Inaccessible areas with population decline,Population decline,"4"
"70289","705667",БЕЛОТИЋ,BELOTIĆ,БОГАТИЋ,BOGATIĆ,6.96,Accessible areas with population decline,Population decline,"2"
"70726","724807",ПАЛИКУЋА,PALIKUĆA,ЛЕСКОВАЦ,LESKOVAC,18.68,Accessible areas with population decline,Population decline,"2"
"70084","703001",БЕЛА ПАЛАНКА,BELA PALANKA,БЕЛА ПАЛАНКА,BELA PALANKA,0.00,Municipality centre,Population decline,"5"
"70467","712655",ДУКАТ,DUKAT,ГАЏИН ХАН,GADŽIN HAN,21.34,Inaccessible areas with population decline,Population decline,"4"
"70190","704725",МАЛА МОШТАНИЦА,MALA MOŠTANICA,ОБРЕНОВАЦ,OBRENOVAC,13.50,Accessible areas with population growth,Population growth,"1"
"70475","712922",ГОЛУБАЦ,GOLUBAC,ГОЛУБАЦ,GOLUBAC,0.00,Municipality centre,Population decline,"5"
"71269","746550",СЛАТИНА,SLATINA,ШАБАЦ,ŠABAC,14.52,Accessible areas with population decline,Population decline,"2"
"71323","729019",ГАБРОВАЦ,GABROVAC,ПАЛИЛУЛА (НИШ),PALILULA (NIŠ),13.22,Accessible areas with population growth,Population growth,"1"
"70998","735299",БАЛИНОВАЦ,BALINOVAC,ПРОКУПЉЕ,PROKUPLJE,20.03,Accessible areas with population decline,Population decline,"2"
"80403","804223",НОЋАЈ,NOĆAJ,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,14.00,Accessible areas with population decline,Population decline,"2"
"80420","804410",НОВИ БАНОВЦИ,NOVI BANOVCI,СТАРА ПАЗОВА,STARA PAZOVA,13.00,Accessible areas with population decline,Population decline,"2"
"70726","724599",МАЛА ГРАБОВНИЦА,MALA GRABOVNICA,ЛЕСКОВАЦ,LESKOVAC,17.12,Accessible areas with population decline,Population decline,"2"
"70726","724483",КОЗАРЕ,KOZARE,ЛЕСКОВАЦ,LESKOVAC,23.58,Inaccessible areas with population decline,Population decline,"4"
"70726","725005",СМРДАН,SMRDAN,ЛЕСКОВАЦ,LESKOVAC,32.26,Inaccessible areas with population decline,Population decline,"4"
"70874","730050",БЕЛЕ ВОДЕ,BELE VODE,НОВИ ПАЗАР,NOVI PAZAR,25.64,Inaccessible areas with population growth,Population growth,"3"
"70548","715204",ВЛАХОВО,VLAHOVO,ЖИТОРАЂА,ŽITORAĐA,6.22,Accessible areas with population decline,Population decline,"2"
"70254","705152",РУЦКА,RUCKA,ЧУКАРИЦА,ČUKARICA,19.73,Accessible areas with population growth,Population growth,"1"
"71285","729507",РАДИКИНА БАРА,RADIKINA BARA,НИШКА БАЊА,NIŠKA BANJA,8.63,Accessible areas with population growth,Population growth,"1"
"70998","736112",ПАШИНАЦ,PAŠINAC,ПРОКУПЉЕ,PROKUPLJE,21.58,Inaccessible areas with population decline,Population decline,"4"
"80403","804258",САЛАШ НОЋАЈСКИ,SALAŠ NOĆAJSKI,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,14.00,Accessible areas with population decline,Population decline,"2"
"70505","714313",ГОРЊА НЕВЉА,GORNJA NEVLJA,ДИМИТРОВГРАД,DIMITROVGRAD,27.55,Inaccessible areas with population decline,Population decline,"4"
"70718","723347",ЛАЛИНОВАЦ,LALINOVAC,ЛЕБАНЕ,LEBANE,18.03,Accessible areas with population decline,Population decline,"2"
"70467","712515",ВИЛАНДРИЦА,VILANDRICA,ГАЏИН ХАН,GADŽIN HAN,10.75,Accessible areas with population decline,Population decline,"2"
"71021","737160",КОВАЧИ,KOVAČI,РАШКА,RAŠKA,41.78,Inaccessible areas with population decline,Population decline,"4"
"70980","734829",КОСАТИЦА,KOSATICA,ПРИЈЕПОЉЕ,PRIJEPOLJE,29.73,Inaccessible areas with population decline,Population decline,"4"
"70343","707155",ГРАД,GRAD,БРУС,BRUS,20.73,Accessible areas with population decline,Population decline,"2"
"70017","700479",РАКЉА,RAKLJA,АЛЕКСАНДРОВАЦ,ALEKSANDROVAC,3.63,Accessible areas with population decline,Population decline,"2"
"70190","704784",РАТАРИ,RATARI,ОБРЕНОВАЦ,OBRENOVAC,10.68,Accessible areas with population growth,Population growth,"1"
"70360","708755",КУНИЦЕ,KUNICE,ВАЉЕВО,VALJEVO,22.58,Inaccessible areas with population decline,Population decline,"4"
"71013","736813",РАЧА,RAČA,РАЧА,RAČA,0.00,Municipality centre,Population decline,"5"
"70564","716251",КУМАНИЦА,KUMANICA,ИВАЊИЦА,IVANJICA,24.00,Inaccessible areas with population decline,Population decline,"4"
"70980","734624",ЗАБРДЊИ ТОЦИ,ZABRDNJI TOCI,ПРИЈЕПОЉЕ,PRIJEPOLJE,48.45,Inaccessible areas with population decline,Population decline,"4"
"80403","804231",РАВЊЕ,RAVNJE,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,28.00,Inaccessible areas with population decline,Population decline,"4"
"80403","804215",МАЧВАНСКА МИТРОВИЦА,MAČVANSKA MITROVICA,СРЕМСКА МИТРОВИЦА,SREMSKA MITROVICA,13.00,Accessible areas with population decline,Population decline,"2"
"80217","802301",ЦРЕПАЈА,CREPAJA,КОВАЧИЦА,KOVAČICA,11.00,Accessible areas with population decline,Population decline,"2"
"71072","739936",РАЖДАГИЊА,RAŽDAGINJA,СЈЕНИЦА,SJENICA,10.03,Accessible areas with population decline,Population decline,"2"
"71021","736953",БИОЧИН,BIOČIN,РАШКА,RAŠKA,20.82,Accessible areas with population decline,Population decline,"2"
"70653","719757",ЛАЗАЦ,LAZAC,КРАЉЕВО,KRALJEVO,29.86,Inaccessible areas with population growth,Population growth,"3"
"71030","737704",ЛЕПОЈЕВИЋ,LEPOJEVIĆ,РЕКОВАЦ,REKOVAC,24.30,Inaccessible areas with population decline,Population decline,"4"
"71331","792047",НИШ (МЕДИЈАНА),NIŠ (MEDIJANA),МЕДИЈАНА,MEDIJANA,0.00,Municipality centre,Population growth,"5"
"70319","706248",ВРБОВАЦ,VRBOVAC,БОЉЕВАЦ,BOLJEVAC,26.53,Inaccessible areas with population decline,Population decline,"4"
"80357","803634",РУМА,RUMA,РУМА,RUMA,0.00,Municipality centre,Population decline,"5"
"80179","801755",ЈАРКОВЦИ,JARKOVCI,ИНЂИЈА,INĐIJA,9.00,Accessible areas with population decline,Population decline,"2"
"70262","705217",БАРБАТОВАЦ,BARBATOVAC,БЛАЦЕ,BLACE,9.99,Accessible areas with population decline,Population decline,"2"
"70629","718165",ГОРЊА ПОЛОШНИЦА,GORNJA POLOŠNICA,КОСЈЕРИЋ,KOSJERIĆ,19.09,Accessible areas with population decline,Population decline,"2"
"70335","706663",ГОЛЕШ,GOLEŠ,БОСИЛЕГРАД,BOSILEGRAD,51.97,Inaccessible areas with population decline,Population decline,"4"
"70335","706833",КАРАМАНИЦА,KARAMANICA,БОСИЛЕГРАД,BOSILEGRAD,54.67,Inaccessible areas with population decline,Population decline,"4"
"70483","713619",НЕВАДЕ,NEVADE,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,4.65,Accessible areas with population growth,Population growth,"1"
"71200","744352",ВИРИНЕ,VIRINE,ЋУПРИЈА,ĆUPRIJA,17.49,Accessible areas with population decline,Population decline,"2"
"70505","714496",МОЈИНЦИ,MOJINCI,ДИМИТРОВГРАД,DIMITROVGRAD,35.46,Inaccessible areas with population decline,Population decline,"4"
"70939","732567",ПЕТРОВАЦ,PETROVAC,ПИРОТ,PIROT,20.96,Accessible areas with population decline,Population decline,"2"
"71218","744794",СЛАТИНА,SLATINA,УБ,UB,26.00,Inaccessible areas with population decline,Population decline,"4"
"80012","800058",УТРИНЕ,UTRINE,АДА,ADA,24.00,Inaccessible areas with population decline,Population decline,"4"
"80381","803910",КЉАЈИЋЕВО,KLJAJIĆEVO,СОМБОР,SOMBOR,14.00,Accessible areas with population decline,Population decline,"2"
"71293","703877",ЈАКОВО,JAKOVO,СУРЧИН,SURČIN,7.60,Accessible areas with population growth,Population growth,"1"
"70483","713538",ЛУЊЕВИЦА,LUNJEVICA,ГОРЊИ МИЛАНОВАЦ,GORNJI MILANOVAC,9.81,Accessible areas with population decline,Population decline,"2"
"70629","718203",КОСЈЕРИЋ (ВАРОШ),KOSJERIĆ (VAROŠ),КОСЈЕРИЋ,KOSJERIĆ,0.00,Municipality centre,Population decline,"5"
